p_o|p_d|t_1|t_2|demand
72|198|1|2|424.77
72|198|2|3|644.62
72|198|3|4|648.31
72|198|4|6|602.08
72|198|5|6|471.22
72|198|6|8|565.65
72|198|7|8|563.2
72|198|8|9|610.25
72|198|9|11|586.7
72|198|10|11|631.8
72|198|11|12|507.06
72|198|12|14|454.12
72|198|13|15|430.86
72|198|14|15|503.25
72|198|15|16|665.98
72|198|16|17|656.56
72|198|17|18|507.89
72|198|18|20|469.96
72|198|19|21|544.26
72|198|20|21|595.31
72|198|21|22|600.7
72|198|22|24|545.33
72|198|23|24|540.32
72|198|24|26|634.89
72|198|25|27|644.59
72|198|26|27|500.87
72|198|27|29|628.78
72|198|28|29|526.94
72|198|29|30|509.9
72|198|30|31|498.38
72|198|31|32|540.37
72|198|32|34|521.54
72|198|33|34|441.22
72|198|34|36|430.43
72|198|35|36|540.97
72|198|36|37|551.04
72|198|37|38|564.73
72|198|38|40|599.28
72|198|39|40|468.38
72|198|40|42|409.64
72|198|41|43|570.7
72|198|42|43|488.05
72|198|43|44|554.56
72|198|44|45|510.62
72|198|45|46|538.91
72|198|46|48|484.68
72|198|47|49|503.33
72|198|48|49|403.78
72|198|49|51|502.22
72|198|50|52|566.04
72|198|51|1|416.38
72|198|52|2|446.4
72|216|1|2|8.93
72|216|2|4|8.68
72|216|3|5|9.15
72|216|4|6|8.81
72|216|5|7|6.76
72|216|6|8|8.24
72|216|7|9|8.58
72|216|8|10|8.95
72|216|9|11|8.66
72|216|10|11|7.51
72|216|11|13|8.1
72|216|12|14|8.03
72|216|13|14|8.31
72|216|14|16|8.25
72|216|15|16|9.41
72|216|16|17|8.86
72|216|17|18|7.45
72|216|18|20|10.18
72|216|19|21|8.54
72|216|20|21|8.55
72|216|21|23|10.06
72|216|22|24|7.64
72|216|23|24|7.52
72|216|24|26|8.1
72|216|25|27|8.38
72|216|26|27|9.59
72|216|27|28|8.16
72|216|28|29|8.77
72|216|29|31|8.12
72|216|30|32|7.14
72|216|31|33|9.42
72|216|32|33|7.28
72|216|33|35|9.25
72|216|34|35|8.23
72|216|35|37|6.22
72|216|36|37|6.54
72|216|37|38|8.9
72|216|38|40|9.93
72|216|39|41|9.13
72|216|40|41|7.57
72|216|41|43|7.95
72|216|42|44|8.63
72|216|43|44|7.87
72|216|44|46|8.18
72|216|45|46|7.38
72|216|46|47|7.3
72|216|47|49|7.74
72|216|48|49|9.02
72|216|49|51|8.98
72|216|50|52|7.62
72|216|51|52|7.19
72|216|52|1|7.14
72|469|1|2|312.77
72|469|2|4|247.77
72|469|3|5|253.63
72|469|4|6|346.07
72|469|5|7|309.99
72|469|6|8|252.02
72|469|7|8|258.78
72|469|8|10|242.73
72|469|9|10|291.59
72|469|10|11|316.45
72|469|11|12|357.77
72|469|12|14|286.78
72|469|13|15|241.34
72|469|14|16|292.6
72|469|15|16|338.06
72|469|16|18|351.15
72|469|17|19|359.49
