p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-10.910142
72|2|72|3|h|1|-9.523612
72|3|72|4|h|1|-12.738698
72|4|72|5|h|1|-10.177568
72|5|72|6|h|1|-10.975692
72|6|72|7|h|1|-13.387088
72|7|72|8|h|1|-10.824597
72|8|72|9|h|1|-12.419808
72|9|72|10|h|1|-9.657361
72|10|72|11|h|1|-12.337569
72|11|72|12|h|1|-11.278121
72|12|72|13|h|1|-9.073814
72|13|72|14|h|1|-11.343153
72|14|72|15|h|1|-10.20611
72|15|72|16|h|1|-10.514188
72|16|72|17|h|1|-10.799164
72|17|72|18|h|1|-13.105104
72|18|72|19|h|1|-11.024472
72|19|72|20|h|1|-12.894675
72|20|72|21|h|1|-10.881156
72|21|72|22|h|1|-12.124884
72|22|72|23|h|1|-9.355795
72|23|72|24|h|1|-9.317393
72|24|72|25|h|1|-9.147353
72|25|72|26|h|1|-12.584873
72|26|72|27|h|1|-13.292369
72|27|72|28|h|1|-9.855255
72|28|72|29|h|1|-10.323037
72|29|72|30|h|1|-11.0198
72|30|72|31|h|1|-13.288852
72|31|72|32|h|1|-9.660758
72|32|72|33|h|1|-13.363499
72|33|72|34|h|1|-13.308927
72|34|72|35|h|1|-12.245933
72|35|72|36|h|1|-11.98802
72|36|72|37|h|1|-11.130364
72|37|72|38|h|1|-10.111287
72|38|72|39|h|1|-10.807789
72|39|72|40|h|1|-13.47303
72|40|72|41|h|1|-13.548375
72|41|72|42|h|1|-11.818709
72|42|72|43|h|1|-11.95164
72|43|72|44|h|1|-12.916625
72|44|72|45|h|1|-11.802398
72|45|72|46|h|1|-11.291428
72|46|72|47|h|1|-11.723373
72|47|72|48|h|1|-10.553989
72|48|72|49|h|1|-10.955735
72|49|72|50|h|1|-9.973652
72|50|72|51|h|1|-12.897838
72|51|72|52|h|1|-12.554892
72|52|72|1|h|1|-9.049891
72|1|198|6|d|5|-14.279388
72|1|198|6|g|5|-12.644261
72|2|198|7|d|5|-12.841282
72|2|198|7|g|5|-10.601519
