p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.09501
72|2|72|3|h|1|-0.109099
72|3|72|4|h|1|-0.122949
72|4|72|5|h|1|-0.128978
72|5|72|6|h|1|-0.109188
72|6|72|7|h|1|-0.100129
72|7|72|8|h|1|-0.122753
72|8|72|9|h|1|-0.125365
72|9|72|10|h|1|-0.114147
72|10|72|11|h|1|-0.128353
72|11|72|12|h|1|-0.099547
72|12|72|13|h|1|-0.131477
72|13|72|14|h|1|-0.091841
72|14|72|15|h|1|-0.109201
72|15|72|16|h|1|-0.115784
72|16|72|17|h|1|-0.107265
72|17|72|18|h|1|-0.115029
72|18|72|19|h|1|-0.098432
72|19|72|20|h|1|-0.109511
72|20|72|21|h|1|-0.096014
72|21|72|22|h|1|-0.121674
72|22|72|23|h|1|-0.112044
72|23|72|24|h|1|-0.126861
72|24|72|25|h|1|-0.121092
72|25|72|26|h|1|-0.104617
72|26|72|27|h|1|-0.105354
72|27|72|28|h|1|-0.109188
72|28|72|29|h|1|-0.090316
72|29|72|30|h|1|-0.08852
72|30|72|31|h|1|-0.105979
72|31|72|32|h|1|-0.124699
72|32|72|33|h|1|-0.09585
72|33|72|34|h|1|-0.110081
72|34|72|35|h|1|-0.098555
72|35|72|36|h|1|-0.117208
72|36|72|37|h|1|-0.090402
72|37|72|38|h|1|-0.125288
72|38|72|39|h|1|-0.108216
72|39|72|40|h|1|-0.108364
72|40|72|41|h|1|-0.090912
72|41|72|42|h|1|-0.11492
72|42|72|43|h|1|-0.107888
72|43|72|44|h|1|-0.115269
72|44|72|45|h|1|-0.130438
72|45|72|46|h|1|-0.109764
72|46|72|47|h|1|-0.099512
72|47|72|48|h|1|-0.120955
72|48|72|49|h|1|-0.107329
72|49|72|50|h|1|-0.101981
72|50|72|51|h|1|-0.108897
72|51|72|52|h|1|-0.110672
72|52|72|1|h|1|-0.126475
72|1|198|6|d|5|-0.131855
72|1|198|6|g|5|0.254318
72|2|198|7|d|5|-0.13703
72|2|198|7|g|5|0.353924
72|3|198|8|d|5|-0.109889
72|3|198|8|g|5|0.34597
72|4|198|9|d|5|-0.130427
72|4|198|9|g|5|0.300704
72|5|198|10|d|5|-0.117868
72|5|198|10|g|5|0.294607
72|6|198|11|d|5|-0.130351
72|6|198|11|g|5|0.234929
72|7|198|12|d|5|-0.104923
72|7|198|12|g|5|0.264594
72|8|198|13|d|5|-0.107962
72|8|198|13|g|5|0.245333
72|9|198|14|d|5|-0.143245
72|9|198|14|g|5|0.29634
72|10|198|15|d|5|-0.1367
72|10|198|15|g|5|0.279226
72|11|198|16|d|5|-0.133233
72|11|198|16|g|5|0.290795
72|12|198|17|d|5|-0.104902
72|12|198|17|g|5|0.284713
72|13|198|18|d|5|-0.12951
72|13|198|18|g|5|0.261917
72|14|198|19|d|5|-0.110405
72|14|198|19|g|5|0.24543
72|15|198|20|d|5|-0.136999
72|15|198|20|g|5|0.360921
72|16|198|21|d|5|-0.124114
72|16|198|21|g|5|0.258025
72|17|198|22|d|5|-0.150199
72|17|198|22|g|5|0.344824
72|18|198|23|d|5|-0.144041
72|18|198|23|g|5|0.309943
72|19|198|24|d|5|-0.133169
72|19|198|24|g|5|0.343745
72|20|198|25|d|5|-0.138212
72|20|198|25|g|5|0.27691
72|21|198|26|d|5|-0.128169
72|21|198|26|g|5|0.291802
72|22|198|27|d|5|-0.130704
72|22|198|27|g|5|0.317838
72|23|198|28|d|5|-0.111089
72|23|198|28|g|5|0.273123
72|24|198|29|d|5|-0.147157
72|24|198|29|g|5|0.30047
72|25|198|30|d|5|-0.136773
72|25|198|30|g|5|0.269157
72|26|198|31|d|5|-0.141627
72|26|198|31|g|5|0.32781
72|27|198|32|d|5|-0.113343
72|27|198|32|g|5|0.324907
72|28|198|33|d|5|-0.149374
72|28|198|33|g|5|0.338527
72|29|198|34|d|5|-0.143041
72|29|198|34|g|5|0.253283
72|30|198|35|d|5|-0.134488
72|30|198|35|g|5|0.334512
72|31|198|36|d|5|-0.109263
72|31|198|36|g|5|0.297814
72|32|198|37|d|5|-0.124402
72|32|198|37|g|5|0.301816
72|33|198|38|d|5|-0.119726
72|33|198|38|g|5|0.2334
72|34|198|39|d|5|-0.115785
72|34|198|39|g|5|0.218867
72|35|198|40|d|5|-0.14275
72|35|198|40|g|5|0.245281
72|36|198|41|d|5|-0.122427
72|36|198|41|g|5|0.225735
72|37|198|42|d|5|-0.114691
72|37|198|42|g|5|0.340491
72|38|198|43|d|5|-0.120363
72|38|198|43|g|5|0.260593
72|39|198|44|d|5|-0.105639
72|39|198|44|g|5|0.240096
72|40|198|45|d|5|-0.149816
72|40|198|45|g|5|0.282617
72|41|198|46|d|5|-0.119482
72|41|198|46|g|5|0.289016
72|42|198|47|d|5|-0.122862
72|42|198|47|g|5|0.221893
72|43|198|48|d|5|-0.144655
72|43|198|48|g|5|0.265196
72|44|198|49|d|5|-0.123935
72|44|198|49|g|5|0.290322
