p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-1.115045
72|2|72|3|h|1|-1.117821
72|3|72|4|h|1|-1.103857
72|4|72|5|h|1|-0.757988
72|5|72|6|h|1|-0.751146
72|6|72|7|h|1|-1.055792
72|7|72|8|h|1|-0.750182
72|8|72|9|h|1|-0.861092
72|9|72|10|h|1|-0.752076
72|10|72|11|h|1|-0.896925
72|11|72|12|h|1|-0.766097
72|12|72|13|h|1|-0.825076
72|13|72|14|h|1|-0.972656
72|14|72|15|h|1|-1.03498
72|15|72|16|h|1|-1.115018
72|16|72|17|h|1|-1.11292
72|17|72|18|h|1|-1.077441
72|18|72|19|h|1|-0.799758
72|19|72|20|h|1|-1.113535
72|20|72|21|h|1|-0.95591
72|21|72|22|h|1|-1.031187
72|22|72|23|h|1|-0.86836
72|23|72|24|h|1|-0.796152
72|24|72|25|h|1|-0.842323
72|25|72|26|h|1|-0.913687
72|26|72|27|h|1|-0.91167
72|27|72|28|h|1|-0.805331
72|28|72|29|h|1|-0.966432
72|29|72|30|h|1|-0.773288
72|30|72|31|h|1|-1.084505
72|31|72|32|h|1|-1.100029
72|32|72|33|h|1|-0.792741
72|33|72|34|h|1|-1.020601
72|34|72|35|h|1|-0.971497
72|35|72|36|h|1|-0.762165
72|36|72|37|h|1|-1.09864
72|37|72|38|h|1|-0.868264
72|38|72|39|h|1|-1.080424
72|39|72|40|h|1|-1.084741
72|40|72|41|h|1|-1.100579
72|41|72|42|h|1|-1.089875
72|42|72|43|h|1|-0.761909
72|43|72|44|h|1|-0.761122
72|44|72|45|h|1|-0.78466
72|45|72|46|h|1|-1.072622
72|46|72|47|h|1|-0.845372
72|47|72|48|h|1|-1.026606
72|48|72|49|h|1|-0.901789
72|49|72|50|h|1|-0.79805
72|50|72|51|h|1|-0.901903
72|51|72|52|h|1|-0.810867
72|52|72|1|h|1|-1.019028
72|1|198|6|d|5|-1.019869
72|1|198|6|g|5|-0.633668
72|2|198|7|d|5|-0.955132
72|2|198|7|g|5|-0.683023
72|3|198|8|d|5|-1.090141
72|3|198|8|g|5|-0.532378
72|4|198|9|d|5|-1.191083
72|4|198|9|g|5|-0.697399
72|5|198|10|d|5|-0.970905
72|5|198|10|g|5|-0.708078
72|6|198|11|d|5|-1.034881
72|6|198|11|g|5|-0.541955
72|7|198|12|d|5|-0.892505
72|7|198|12|g|5|-0.573783
72|8|198|13|d|5|-1.033481
72|8|198|13|g|5|-0.705828
72|9|198|14|d|5|-0.913712
72|9|198|14|g|5|-0.664761
72|10|198|15|d|5|-1.214675
72|10|198|15|g|5|-0.607567
72|11|198|16|d|5|-1.047309
72|11|198|16|g|5|-0.619536
72|12|198|17|d|5|-1.161546
72|12|198|17|g|5|-0.571209
72|13|198|18|d|5|-1.146481
72|13|198|18|g|5|-0.572266
72|14|198|19|d|5|-1.196581
72|14|198|19|g|5|-0.730684
72|15|198|20|d|5|-0.881777
72|15|198|20|g|5|-0.543349
72|16|198|21|d|5|-1.15909
72|16|198|21|g|5|-0.757802
72|17|198|22|d|5|-1.070162
72|17|198|22|g|5|-0.712793
72|18|198|23|d|5|-0.878574
72|18|198|23|g|5|-0.588783
72|19|198|24|d|5|-0.94996
72|19|198|24|g|5|-0.627452
72|20|198|25|d|5|-0.918293
72|20|198|25|g|5|-0.644165
72|21|198|26|d|5|-1.2385
72|21|198|26|g|5|-0.713016
72|22|198|27|d|5|-0.952337
72|22|198|27|g|5|-0.651181
72|23|198|28|d|5|-0.891121
72|23|198|28|g|5|-0.696668
72|24|198|29|d|5|-1.200305
72|24|198|29|g|5|-0.714663
72|25|198|30|d|5|-1.222426
72|25|198|30|g|5|-0.632685
72|26|198|31|d|5|-1.162312
72|26|198|31|g|5|-0.537777
72|27|198|32|d|5|-1.032651
72|27|198|32|g|5|-0.710803
72|28|198|33|d|5|-1.014605
72|28|198|33|g|5|-0.690473
72|29|198|34|d|5|-1.042425
72|29|198|34|g|5|-0.681011
72|30|198|35|d|5|-0.92149
72|30|198|35|g|5|-0.514304
72|31|198|36|d|5|-1.197284
72|31|198|36|g|5|-0.71103
72|32|198|37|d|5|-1.100707
72|32|198|37|g|5|-0.719561
72|33|198|38|d|5|-0.968074
72|33|198|38|g|5|-0.712912
72|34|198|39|d|5|-1.182633
72|34|198|39|g|5|-0.635126
72|35|198|40|d|5|-1.202711
72|35|198|40|g|5|-0.698368
72|36|198|41|d|5|-1.175581
72|36|198|41|g|5|-0.601511
72|37|198|42|d|5|-1.033755
72|37|198|42|g|5|-0.633029
72|38|198|43|d|5|-1.016707
72|38|198|43|g|5|-0.561451
72|39|198|44|d|5|-1.006266
72|39|198|44|g|5|-0.637903
72|40|198|45|d|5|-0.886922
72|40|198|45|g|5|-0.777988
72|41|198|46|d|5|-0.907616
72|41|198|46|g|5|-0.756012
72|42|198|47|d|5|-0.914201
72|42|198|47|g|5|-0.594324
72|43|198|48|d|5|-1.216937
72|43|198|48|g|5|-0.814082
72|44|198|49|d|5|-1.136444
72|44|198|49|g|5|-0.82664
72|45|198|50|d|5|-1.163777
72|45|198|50|g|5|-0.585687
72|46|198|51|d|5|-1.216783
72|46|198|51|g|5|-0.793704
72|47|198|52|d|5|-1.011471
72|47|198|52|g|5|-0.592626
72|48|198|1|d|5|-1.158685
72|48|198|1|g|5|-0.762833
72|49|198|2|d|5|-1.253853
72|49|198|2|g|5|-0.806161
72|50|198|3|d|5|-0.998491
72|50|198|3|g|5|-0.541253
72|51|198|4|d|5|-1.062604
72|51|198|4|g|5|-0.577508
72|52|198|5|d|5|-1.066968
72|52|198|5|g|5|-0.766907
72|1|216|6|d|5|-1.202384
72|1|216|6|g|5|-0.747234
72|2|216|7|d|5|-1.165423
72|2|216|7|g|5|-0.714959
72|3|216|8|d|5|-0.999541
72|3|216|8|g|5|-0.628787
72|4|216|9|d|5|-1.100113
72|4|216|9|g|5|-0.541029
72|5|216|10|d|5|-0.903999
72|5|216|10|g|5|-0.680018
72|6|216|11|d|5|-1.27015
72|6|216|11|g|5|-0.734206
72|7|216|12|d|5|-0.987462
72|7|216|12|g|5|-0.66687
72|8|216|13|d|5|-1.009361
72|8|216|13|g|5|-0.608033
72|9|216|14|d|5|-1.220587
72|9|216|14|g|5|-0.686517
72|10|216|15|d|5|-1.077351
72|10|216|15|g|5|-0.77511
72|11|216|16|d|5|-1.26896
72|11|216|16|g|5|-0.772808
72|12|216|17|d|5|-0.940995
72|12|216|17|g|5|-0.776241
72|13|216|18|d|5|-0.997487
72|13|216|18|g|5|-0.676894
72|14|216|19|d|5|-1.223896
72|14|216|19|g|5|-0.682706
72|15|216|20|d|5|-0.964438
72|15|216|20|g|5|-0.64704
72|16|216|21|d|5|-0.932705
72|16|216|21|g|5|-0.688993
72|17|216|22|d|5|-1.161942
72|17|216|22|g|5|-0.644625
72|18|216|23|d|5|-1.248654
72|18|216|23|g|5|-0.605585
72|19|216|24|d|5|-0.95918
72|19|216|24|g|5|-0.568381
72|20|216|25|d|5|-1.061725
72|20|216|25|g|5|-0.713668
72|21|216|26|d|5|-1.139719
72|21|216|26|g|5|-0.677238
72|22|216|27|d|5|-1.185058
72|22|216|27|g|5|-0.797223
