p_o|p_d|t_1|t_2|demand
72|198|1|2|359.76
72|198|2|3|336.45
72|198|3|4|418.13
72|198|4|6|321.61
72|198|5|6|359.85
72|198|6|8|383.46
72|198|7|8|324.45
72|198|8|9|380.64
72|198|9|11|301.86
72|198|10|11|380.7
72|198|11|12|317.04
72|198|12|14|413.13
72|198|13|15|357.92
72|198|14|15|304.88
72|198|15|16|367.7
72|198|16|17|416.27
72|198|17|18|355.61
72|198|18|20|446.44
72|198|19|21|351.48
72|198|20|21|326.94
72|198|21|22|380.72
72|198|22|24|310.84
72|198|23|24|351.27
72|198|24|26|341.57
72|198|25|27|432.93
72|198|26|27|335.91
72|198|27|29|366.89
72|198|28|29|383.44
72|198|29|30|321.81
72|198|30|31|341.92
72|198|31|32|306.47
72|198|32|34|352.81
72|198|33|34|367.33
72|198|34|36|284.15
72|198|35|36|281.79
72|198|36|37|280.66
72|198|37|38|326.72
72|198|38|40|289.28
72|198|39|40|344.17
72|198|40|42|312.22
72|198|41|43|383.14
72|198|42|43|372.68
72|198|43|44|264.11
72|198|44|45|306.57
72|198|45|46|332.18
72|198|46|48|380.96
72|198|47|49|336.09
72|198|48|49|299.38
72|198|49|51|358.01
72|198|50|52|390.42
72|198|51|1|274.1
72|198|52|2|291.55
72|216|1|2|4.62
72|216|2|4|5.64
72|216|3|5|5.26
72|216|4|6|4.77
72|216|5|7|6.19
72|216|6|8|5.02
72|216|7|9|4.9
72|216|8|10|5.03
72|216|9|11|5.2
72|216|10|11|5.2
72|216|11|13|5.79
72|216|12|14|6.63
72|216|13|14|6.14
72|216|14|16|6.52
72|216|15|16|6.09
72|216|16|17|4.63
72|216|17|18|5.92
72|216|18|20|5.04
72|216|19|21|5.43
72|216|20|21|6.83
72|216|21|23|5.0
72|216|22|24|5.38
72|216|23|24|5.56
72|216|24|26|4.73
72|216|25|27|6.17
72|216|26|27|6.49
72|216|27|28|5.04
72|216|28|29|5.1
72|216|29|31|5.93
72|216|30|32|5.77
72|216|31|33|5.9
72|216|32|33|5.4
72|216|33|35|4.81
72|216|34|35|5.61
72|216|35|37|4.18
72|216|36|37|4.57
72|216|37|38|4.53
72|216|38|40|5.48
72|216|39|41|6.41
72|216|40|41|5.84
72|216|41|43|5.42
72|216|42|44|4.44
72|216|43|44|5.41
72|216|44|46|5.35
72|216|45|46|4.49
72|216|46|47|4.04
72|216|47|49|5.12
72|216|48|49|5.58
72|216|49|51|4.98
72|216|50|52|5.19
72|216|51|52|5.89
72|216|52|1|5.83
72|469|1|2|192.83
72|469|2|4|229.89
72|469|3|5|198.23
72|469|4|6|200.24
72|469|5|7|157.84
72|469|6|8|184.93
72|469|7|8|196.38
72|469|8|10|220.16
72|469|9|10|218.85
72|469|10|11|214.23
72|469|11|12|173.48
72|469|12|14|194.07
72|469|13|15|180.76
72|469|14|16|229.05
72|469|15|16|242.34
72|469|16|18|179.6
72|469|17|19|171.17
72|469|18|20|248.19
72|469|19|20|177.93
72|469|20|22|171.31
72|469|21|23|217.87
72|469|22|23|194.83
72|469|23|24|188.94
72|469|24|25|230.29
72|469|25|27|168.35
72|469|26|28|207.56
72|469|27|28|174.67
72|469|28|29|233.9
72|469|29|30|165.97
72|469|30|31|229.06
72|469|31|33|183.19
72|469|32|33|218.48
72|469|33|35|189.67
72|469|34|35|214.55
72|469|35|36|186.25
72|469|36|38|187.68
72|469|37|38|161.96
72|469|38|39|230.17
72|469|39|40|211.72
72|469|40|41|179.13
72|469|41|42|194.44
72|469|42|44|197.81
72|469|43|45|204.4
72|469|44|45|198.58
72|469|45|46|153.52
72|469|46|47|173.98
72|469|47|49|205.95
72|469|48|49|158.72
72|469|49|51|187.89
72|469|50|52|167.94
72|469|51|1|157.66
72|469|52|2|208.28
72|689|1|2|572.84
72|689|2|3|733.17
72|689|3|5|625.19
72|689|4|6|623.09
72|689|5|7|767.91
72|689|6|7|532.33
72|689|7|8|751.85
72|689|8|10|721.26
72|689|9|10|711.52
72|689|10|12|543.57
72|689|11|13|535.66
72|689|12|14|637.0
72|689|13|15|772.1
72|689|14|15|725.17
72|689|15|17|670.34
72|689|16|18|536.8
72|689|17|19|651.81
72|689|18|19|766.85
72|689|19|21|546.56
72|689|20|22|725.73
72|689|21|22|592.7
72|689|22|23|624.87
72|689|23|25|674.75
72|689|24|25|732.7
72|689|25|26|676.2
72|689|26|27|534.55
72|689|27|28|644.33
72|689|28|30|602.03
72|689|29|31|774.92
72|689|30|31|545.31
72|689|31|33|581.64
72|689|32|33|673.15
72|689|33|35|643.79
72|689|34|35|609.99
72|689|35|37|530.14
72|689|36|37|596.46
72|689|37|39|680.9
72|689|38|40|732.23
72|689|39|41|750.12
72|689|40|42|484.4
72|689|41|43|577.81
72|689|42|43|510.72
72|689|43|44|543.45
72|689|44|45|656.39
72|689|45|47|572.94
72|689|46|48|470.65
72|689|47|48|703.58
72|689|48|50|604.88
72|689|49|50|504.99
72|689|50|52|707.29
72|689|51|52|719.69
72|689|52|1|696.13
72|780|1|2|797.54
72|780|2|3|1048.97
72|780|3|5|851.68
72|780|4|6|875.26
72|780|5|6|965.74
72|780|6|7|1044.82
72|780|7|9|1101.22
72|780|8|10|1047.58
72|780|9|10|970.93
72|780|10|12|963.15
72|780|11|12|1081.28
72|780|12|13|1004.6
72|780|13|14|1038.81
72|780|14|16|971.65
72|780|15|16|974.3
72|780|16|17|1199.77
72|780|17|19|1181.33
72|780|18|20|1157.82
72|780|19|20|1214.66
72|780|20|22|1026.48
72|780|21|22|1156.19
72|780|22|23|950.75
72|780|23|25|1026.1
72|780|24|26|1116.05
72|780|25|26|1127.62
72|780|26|27|1135.7
72|780|27|28|870.83
72|780|28|30|969.11
72|780|29|31|1161.27
72|780|30|31|1248.14
72|780|31|33|868.46
72|780|32|33|916.81
72|780|33|34|999.77
72|780|34|36|831.56
72|780|35|36|1068.58
72|780|36|38|881.68
72|780|37|38|899.27
72|780|38|40|1071.91
72|780|39|41|1108.17
72|780|40|41|722.73
72|780|41|43|907.86
72|780|42|43|793.85
72|780|43|45|880.77
72|780|44|46|845.93
72|780|45|47|912.88
72|780|46|47|1043.42
72|780|47|49|853.1
72|780|48|50|997.6
72|780|49|50|1046.92
72|780|50|52|1063.53
72|780|51|52|875.14
72|780|52|1|902.86
72|963|1|2|0.51
72|963|2|4|0.67
72|963|3|4|0.47
72|963|4|5|0.61
72|963|5|7|0.61
72|963|6|8|0.63
72|963|7|8|0.6
72|963|8|10|0.46
72|963|9|10|0.5
72|963|10|11|0.47
72|963|11|12|0.63
72|963|12|13|0.47
72|963|13|15|0.49
72|963|14|15|0.54
72|963|15|17|0.6
72|963|16|17|0.6
72|963|17|19|0.51
72|963|18|19|0.61
72|963|19|21|0.5
72|963|20|22|0.64
72|963|21|23|0.48
72|963|22|24|0.47
72|963|23|24|0.59
72|963|24|26|0.62
72|963|25|27|0.68
72|963|26|28|0.58
72|963|27|28|0.65
72|963|28|29|0.5
72|963|29|30|0.53
72|963|30|31|0.5
72|963|31|32|0.49
72|963|32|33|0.48
72|963|33|34|0.59
72|963|34|36|0.48
72|963|35|36|0.56
72|963|36|38|0.5
72|963|37|39|0.61
72|963|38|40|0.52
72|963|39|41|0.6
72|963|40|41|0.43
72|963|41|42|0.56
72|963|42|43|0.44
72|963|43|44|0.53
72|963|44|45|0.4
72|963|45|47|0.51
72|963|46|48|0.46
72|963|47|48|0.51
72|963|48|50|0.47
72|963|49|50|0.57
72|963|50|52|0.49
72|963|51|52|0.49
72|963|52|2|0.42
72|1056|1|2|265.5
72|1056|2|4|387.6
72|1056|3|5|348.07
72|1056|4|5|369.29
72|1056|5|6|283.54
72|1056|6|8|316.74
72|1056|7|9|351.73
72|1056|8|9|301.49
72|1056|9|11|361.23
72|1056|10|12|395.71
72|1056|11|12|372.86
72|1056|12|14|371.53
72|1056|13|15|380.97
72|1056|14|16|353.24
72|1056|15|17|307.55
72|1056|16|17|299.86
72|1056|17|18|385.47
72|1056|18|20|427.96
72|1056|19|20|328.27
72|1056|20|22|313.61
72|1056|21|23|375.13
72|1056|22|24|308.58
72|1056|23|25|316.88
72|1056|24|26|393.21
72|1056|25|27|338.28
72|1056|26|28|355.05
72|1056|27|28|359.53
72|1056|28|30|285.25
72|1056|29|31|384.19
72|1056|30|32|333.63
72|1056|31|33|388.21
72|1056|32|33|286.47
72|1056|33|34|305.54
72|1056|34|36|358.43
72|1056|35|37|336.63
72|1056|36|37|303.82
72|1056|37|38|282.71
72|1056|38|39|328.33
72|1056|39|41|381.35
72|1056|40|42|255.87
72|1056|41|43|350.52
72|1056|42|44|356.8
72|1056|43|45|353.48
72|1056|44|45|353.38
72|1056|45|47|298.81
72|1056|46|47|322.43
72|1056|47|48|289.13
72|1056|48|50|266.89
72|1056|49|51|316.1
72|1056|50|51|289.11
72|1056|51|52|269.23
72|1056|52|2|280.48
198|72|1|3|513.86
198|72|2|3|499.44
198|72|3|4|606.75
198|72|4|5|592.93
198|72|5|6|543.83
198|72|6|8|591.94
198|72|7|9|444.25
198|72|8|10|452.66
198|72|9|11|595.24
198|72|10|11|378.47
198|72|11|13|363.43
198|72|12|14|438.04
198|72|13|14|501.14
198|72|14|16|304.66
198|72|15|17|363.41
198|72|16|17|292.97
198|72|17|19|317.5
198|72|18|20|419.61
198|72|19|21|531.33
198|72|20|22|401.4
198|72|21|22|397.53
198|72|22|24|419.95
198|72|23|24|545.24
198|72|24|25|435.45
198|72|25|26|393.76
198|72|26|28|519.4
198|72|27|29|408.14
198|72|28|29|585.56
198|72|29|30|471.98
198|72|30|31|533.84
198|72|31|32|411.99
198|72|32|33|451.14
198|72|33|34|486.68
198|72|34|36|536.51
198|72|35|36|473.71
198|72|36|37|564.01
198|72|37|39|433.57
198|72|38|39|404.22
198|72|39|41|513.78
198|72|40|41|418.04
198|72|41|43|489.41
198|72|42|43|487.16
198|72|43|44|434.09
198|72|44|46|449.36
198|72|45|47|427.56
198|72|46|47|459.3
198|72|47|48|419.26
198|72|48|49|353.58
198|72|49|51|567.23
198|72|50|52|439.84
198|72|51|1|581.41
198|72|52|1|495.93
198|258|1|3|211.16
198|258|2|3|206.49
198|258|3|4|182.19
198|258|4|6|180.29
198|258|5|6|184.53
198|258|6|8|212.55
198|258|7|9|184.44
198|258|8|10|233.78
198|258|9|11|173.15
198|258|10|11|182.64
198|258|11|12|191.9
198|258|12|13|158.11
198|258|13|15|192.1
198|258|14|16|127.05
198|258|15|17|136.3
198|258|16|17|136.88
198|258|17|18|159.92
198|258|18|19|196.46
198|258|19|21|155.52
198|258|20|21|174.25
198|258|21|22|143.49
198|258|22|23|206.7
198|258|23|25|221.4
198|258|24|26|211.82
198|258|25|27|220.85
198|258|26|28|149.46
198|258|27|29|173.19
198|258|28|30|162.51
198|258|29|31|184.72
198|258|30|31|199.15
198|258|31|32|216.73
198|258|32|33|185.8
198|258|33|35|212.46
198|258|34|36|162.23
198|258|35|37|212.45
198|258|36|37|174.41
198|258|37|38|166.58
198|258|38|40|209.55
198|258|39|40|214.29
198|258|40|42|146.31
198|258|41|42|192.35
198|258|42|44|143.74
198|258|43|44|132.81
198|258|44|45|166.58
198|258|45|46|179.07
198|258|46|48|187.51
198|258|47|49|170.71
198|258|48|50|178.26
198|258|49|50|206.36
198|258|50|52|195.6
198|258|51|52|158.5
198|258|52|2|156.13
198|780|1|2|6064.71
198|780|2|4|6691.25
198|780|3|4|5636.93
198|780|4|5|7664.32
198|780|5|7|5669.1
198|780|6|8|8393.68
198|780|7|8|7009.32
198|780|8|9|6889.99
198|780|9|11|6747.26
198|780|10|11|7174.64
198|780|11|12|5321.68
198|780|12|14|7174.32
198|780|13|15|7425.86
198|780|14|15|6115.99
198|780|15|16|5108.98
198|780|16|17|5409.55
198|780|17|18|5075.16
198|780|18|20|6728.59
198|780|19|20|7108.56
198|780|20|22|5732.13
198|780|21|22|6984.53
198|780|22|23|5491.79
198|780|23|25|6558.41
198|780|24|26|6193.08
198|780|25|27|6976.99
198|780|26|28|5666.23
198|780|27|29|5954.22
198|780|28|30|5697.91
198|780|29|30|6365.64
198|780|30|31|6780.24
198|780|31|33|7114.74
198|780|32|34|5970.73
198|780|33|34|5609.43
198|780|34|36|6769.73
198|780|35|36|7051.36
198|780|36|38|5506.99
198|780|37|38|4879.75
198|780|38|39|5988.96
198|780|39|41|5634.61
198|780|40|41|6040.95
198|780|41|42|6632.08
198|780|42|44|7764.49
198|780|43|45|5585.44
198|780|44|46|7471.63
198|780|45|47|5642.3
198|780|46|47|5559.84
198|780|47|48|5201.9
198|780|48|50|5153.15
198|780|49|51|5933.36
198|780|50|51|6834.37
198|780|51|1|6123.84
198|780|52|1|5611.81
198|811|1|2|120.78
198|811|2|3|152.62
198|811|3|4|107.89
198|811|4|5|140.95
198|811|5|6|140.95
198|811|6|7|107.87
198|811|7|9|123.28
198|811|8|10|132.96
198|811|9|11|120.14
198|811|10|11|110.97
198|811|11|13|88.24
198|811|12|14|123.52
198|811|13|15|90.27
198|811|14|16|81.94
198|811|15|17|75.29
198|811|16|17|73.82
198|811|17|19|82.95
198|811|18|19|96.87
198|811|19|21|113.71
198|811|20|21|125.44
198|811|21|22|90.57
198|811|22|23|127.16
198|811|23|25|140.94
198|811|24|26|94.52
198|811|25|27|100.24
198|811|26|28|98.72
198|811|27|29|104.01
198|811|28|29|111.51
198|811|29|30|112.99
198|811|30|32|139.26
198|811|31|32|134.03
198|811|32|34|131.83
198|811|33|35|120.25
198|811|34|35|129.89
198|811|35|37|134.96
198|811|36|37|113.41
198|811|37|38|126.4
198|811|38|39|133.4
198|811|39|41|114.76
198|811|40|41|117.82
198|811|41|42|86.46
198|811|42|43|97.52
198|811|43|45|113.93
198|811|44|45|97.93
198|811|45|46|95.18
198|811|46|47|92.14
198|811|47|48|97.32
198|811|48|50|90.0
198|811|49|51|103.75
198|811|50|51|92.46
198|811|51|1|118.24
198|811|52|2|135.71
198|963|1|3|23017.12
198|963|2|4|18579.74
198|963|3|5|26321.27
198|963|4|6|22443.09
198|963|5|7|21792.04
198|963|6|8|19594.65
198|963|7|8|21344.52
198|963|8|9|26135.05
198|963|9|10|23958.24
198|963|10|11|23519.63
198|963|11|13|24086.28
198|963|12|13|19105.91
198|963|13|15|20156.48
198|963|14|16|21630.91
198|963|15|17|18400.13
198|963|16|17|17490.28
198|963|17|18|23591.66
198|963|18|20|21059.82
198|963|19|21|17356.22
198|963|20|22|21099.7
198|963|21|23|16689.68
198|963|22|23|26736.81
198|963|23|25|25628.63
198|963|24|25|27101.91
198|963|25|27|21950.36
198|963|26|28|19207.99
198|963|27|28|24154.88
198|963|28|29|21452.7
198|963|29|31|17317.77
198|963|30|31|23101.55
198|963|31|32|22141.1
198|963|32|34|23831.15
198|963|33|34|17348.77
198|963|34|35|21622.35
198|963|35|36|17853.0
198|963|36|37|23305.23
198|963|37|38|21217.42
198|963|38|40|21275.73
198|963|39|41|17418.74
198|963|40|42|22347.46
198|963|41|42|20758.03
198|963|42|44|25809.32
198|963|43|45|18827.09
198|963|44|45|21778.2
198|963|45|47|20670.18
198|963|46|48|23560.85
198|963|47|48|22519.72
198|963|48|50|23717.92
198|963|49|50|23960.29
198|963|50|52|19708.61
198|963|51|1|20749.77
198|963|52|2|24764.09
216|72|1|2|40.35
216|72|2|4|61.93
216|72|3|4|49.94
216|72|4|6|48.41
216|72|5|7|49.11
216|72|6|7|53.35
216|72|7|9|57.04
216|72|8|10|43.18
216|72|9|11|58.76
216|72|10|12|51.39
216|72|11|12|44.78
216|72|12|13|46.97
216|72|13|14|42.66
216|72|14|16|29.77
216|72|15|17|33.09
216|72|16|18|38.11
216|72|17|19|28.71
216|72|18|19|35.47
216|72|19|21|38.3
216|72|20|21|45.73
216|72|21|23|34.78
216|72|22|24|51.72
216|72|23|24|38.83
216|72|24|26|46.87
216|72|25|26|37.18
216|72|26|28|38.95
216|72|27|28|49.76
216|72|28|29|48.0
216|72|29|30|49.16
216|72|30|32|45.38
216|72|31|32|49.08
216|72|32|34|49.66
216|72|33|34|57.52
216|72|34|36|51.44
216|72|35|37|40.3
216|72|36|37|50.55
216|72|37|39|58.91
216|72|38|40|40.31
216|72|39|40|44.69
216|72|40|42|39.74
216|72|41|42|48.23
216|72|42|43|35.34
216|72|43|45|44.96
216|72|44|46|37.22
216|72|45|47|42.22
216|72|46|48|44.13
216|72|47|48|46.37
216|72|48|50|34.67
216|72|49|50|50.8
216|72|50|51|54.36
216|72|51|1|53.91
216|72|52|1|47.79
216|258|1|3|180.62
216|258|2|4|183.82
216|258|3|5|150.37
216|258|4|6|141.46
216|258|5|7|184.59
216|258|6|7|159.0
216|258|7|8|140.41
216|258|8|9|170.7
216|258|9|10|179.65
216|258|10|11|136.98
216|258|11|13|133.61
216|258|12|13|123.7
216|258|13|15|125.93
216|258|14|15|125.96
216|258|15|16|117.43
216|258|16|17|100.08
216|258|17|18|100.27
216|258|18|20|112.6
216|258|19|20|120.93
216|258|20|21|132.15
216|258|21|23|162.44
216|258|22|24|165.72
216|258|23|24|130.18
216|258|24|26|122.67
216|258|25|26|170.04
216|258|26|27|160.38
216|258|27|29|136.82
216|258|28|29|185.5
216|258|29|30|155.35
216|258|30|32|149.81
216|258|31|33|177.5
216|258|32|34|192.18
216|258|33|35|147.56
216|258|34|35|159.85
216|258|35|36|150.5
216|258|36|38|154.96
216|258|37|38|156.73
216|258|38|40|139.81
216|258|39|41|163.8
216|258|40|41|143.87
216|258|41|42|147.35
216|258|42|43|138.5
216|258|43|45|121.67
216|258|44|45|114.71
216|258|45|47|134.99
216|258|46|47|165.79
216|258|47|48|145.02
216|258|48|50|144.3
216|258|49|50|137.65
216|258|50|51|168.24
216|258|51|1|173.71
216|258|52|1|158.78
216|780|1|2|992.56
216|780|2|3|1028.4
216|780|3|5|1025.37
216|780|4|6|1161.54
216|780|5|7|1005.78
216|780|6|8|934.12
216|780|7|8|1195.57
216|780|8|10|1018.77
216|780|9|10|968.59
216|780|10|12|1009.82
216|780|11|13|840.01
216|780|12|13|870.39
216|780|13|15|904.95
216|780|14|16|788.54
216|780|15|16|752.62
216|780|16|17|838.79
216|780|17|19|852.71
216|780|18|20|925.67
216|780|19|21|733.94
216|780|20|22|1044.74
216|780|21|22|765.57
216|780|22|23|1001.38
216|780|23|24|1184.32
216|780|24|26|805.44
216|780|25|26|917.68
216|780|26|27|864.86
216|780|27|28|806.98
216|780|28|29|700.88
216|780|29|30|691.5
216|780|30|31|1073.52
216|780|31|33|963.93
216|780|32|34|882.35
216|780|33|34|996.62
216|780|34|35|696.13
216|780|35|36|936.69
216|780|36|38|896.5
216|780|37|38|701.57
216|780|38|40|1009.54
216|780|39|41|784.56
216|780|40|41|911.77
216|780|41|43|759.15
216|780|42|43|783.21
216|780|43|45|771.39
216|780|44|46|984.82
216|780|45|47|847.8
216|780|46|47|1031.51
216|780|47|48|991.88
216|780|48|49|927.06
216|780|49|50|734.85
216|780|50|52|1053.61
216|780|51|52|961.46
216|780|52|2|1024.57
216|811|1|3|94.98
216|811|2|3|110.05
216|811|3|4|87.67
216|811|4|6|89.43
216|811|5|7|76.24
216|811|6|8|87.67
216|811|7|8|90.0
216|811|8|9|90.76
216|811|9|10|74.88
216|811|10|12|67.48
216|811|11|13|88.87
216|811|12|13|67.58
216|811|13|15|85.13
216|811|14|15|58.07
216|811|15|17|71.42
216|811|16|18|60.75
216|811|17|18|54.56
216|811|18|19|60.84
216|811|19|21|85.38
216|811|20|22|74.3
216|811|21|22|62.29
216|811|22|23|62.0
216|811|23|25|84.84
216|811|24|25|69.43
216|811|25|27|80.19
216|811|26|28|78.34
216|811|27|29|90.03
216|811|28|30|83.42
216|811|29|30|82.92
216|811|30|32|65.58
216|811|31|32|79.38
216|811|32|33|100.79
216|811|33|35|77.33
216|811|34|36|95.13
216|811|35|36|73.7
216|811|36|37|98.85
216|811|37|38|92.62
216|811|38|39|67.8
216|811|39|41|67.83
216|811|40|41|78.7
216|811|41|43|79.98
216|811|42|43|79.36
216|811|43|45|60.67
216|811|44|46|77.29
216|811|45|47|77.41
216|811|46|48|72.25
216|811|47|49|64.77
216|811|48|49|73.5
216|811|49|50|75.84
216|811|50|51|63.58
216|811|51|52|89.38
216|811|52|1|76.22
216|963|1|2|17588.2
216|963|2|4|20262.56
216|963|3|4|17897.87
216|963|4|6|19536.5
216|963|5|6|20270.56
216|963|6|8|22375.73
216|963|7|9|17949.16
216|963|8|9|17071.03
216|963|9|11|19155.77
216|963|10|11|18215.05
216|963|11|13|18055.33
216|963|12|13|14718.43
216|963|13|15|21880.53
216|963|14|15|15205.68
216|963|15|17|22281.56
216|963|16|17|20706.2
216|963|17|18|18573.98
216|963|18|20|15527.74
216|963|19|21|21480.99
216|963|20|22|16774.41
216|963|21|22|16594.3
216|963|22|24|20078.0
216|963|23|24|21092.36
216|963|24|25|21197.73
216|963|25|27|20805.02
216|963|26|27|18451.97
216|963|27|28|22761.64
216|963|28|30|17870.92
216|963|29|31|16653.41
216|963|30|31|21230.69
216|963|31|32|19654.28
216|963|32|34|15711.06
216|963|33|35|18885.08
216|963|34|35|19876.43
216|963|35|36|15099.94
216|963|36|38|20007.3
216|963|37|38|17997.53
216|963|38|39|17490.71
216|963|39|41|16796.96
216|963|40|41|16218.24
216|963|41|42|18921.62
216|963|42|44|20670.02
216|963|43|44|23557.5
216|963|44|46|22279.13
216|963|45|46|20090.71
