p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.000185
72|2|72|3|h|1|-0.000161
72|3|72|4|h|1|-0.000216
72|4|72|5|h|1|-0.000172
72|5|72|6|h|1|-0.000186
72|6|72|7|h|1|-0.000227
72|7|72|8|h|1|-0.000183
72|8|72|9|h|1|-0.00021
72|9|72|10|h|1|-0.000164
72|10|72|11|h|1|-0.000209
72|11|72|12|h|1|-0.000191
72|12|72|13|h|1|-0.000154
72|13|72|14|h|1|-0.000192
72|14|72|15|h|1|-0.000173
72|15|72|16|h|1|-0.000178
72|16|72|17|h|1|-0.000183
72|17|72|18|h|1|-0.000222
72|18|72|19|h|1|-0.000187
72|19|72|20|h|1|-0.000218
72|20|72|21|h|1|-0.000184
72|21|72|22|h|1|-0.000205
72|22|72|23|h|1|-0.000158
72|23|72|24|h|1|-0.000158
72|24|72|25|h|1|-0.000155
72|25|72|26|h|1|-0.000213
72|26|72|27|h|1|-0.000225
72|27|72|28|h|1|-0.000167
72|28|72|29|h|1|-0.000175
72|29|72|30|h|1|-0.000187
72|30|72|31|h|1|-0.000225
72|31|72|32|h|1|-0.000164
72|32|72|33|h|1|-0.000226
72|33|72|34|h|1|-0.000225
72|34|72|35|h|1|-0.000207
72|35|72|36|h|1|-0.000203
72|36|72|37|h|1|-0.000188
72|37|72|38|h|1|-0.000171
72|38|72|39|h|1|-0.000183
72|39|72|40|h|1|-0.000228
72|40|72|41|h|1|-0.000229
72|41|72|42|h|1|-0.0002
72|42|72|43|h|1|-0.000202
72|43|72|44|h|1|-0.000219
72|44|72|45|h|1|-0.0002
72|45|72|46|h|1|-0.000191
72|46|72|47|h|1|-0.000199
72|47|72|48|h|1|-0.000179
72|48|72|49|h|1|-0.000186
72|49|72|50|h|1|-0.000169
72|50|72|51|h|1|-0.000218
72|51|72|52|h|1|-0.000213
72|52|72|1|h|1|-0.000153
72|1|198|6|d|5|-0.000242
72|1|198|6|g|5|0.40253
72|2|198|7|d|5|-0.000217
72|2|198|7|g|5|0.36607
72|3|198|8|d|5|-0.000243
72|3|198|8|g|5|0.408764
72|4|198|9|d|5|-0.000204
72|4|198|9|g|5|0.464255
72|5|198|10|d|5|-0.000233
72|5|198|10|g|5|0.373579
72|6|198|11|d|5|-0.000204
72|6|198|11|g|5|0.458562
72|7|198|12|d|5|-0.000242
72|7|198|12|g|5|0.346618
72|8|198|13|d|5|-0.000209
72|8|198|13|g|5|0.346282
72|9|198|14|d|5|-0.000208
72|9|198|14|g|5|0.472373
72|10|198|15|d|5|-0.000179
72|10|198|15|g|5|0.363746
72|11|198|16|d|5|-0.000247
72|11|198|16|g|5|0.39993
72|12|198|17|d|5|-0.000249
72|12|198|17|g|5|0.452166
72|13|198|18|d|5|-0.000261
72|13|198|18|g|5|0.41378
72|14|198|19|d|5|-0.000183
72|14|198|19|g|5|0.404535
72|15|198|20|d|5|-0.000225
72|15|198|20|g|5|0.439307
72|16|198|21|d|5|-0.00022
72|16|198|21|g|5|0.434245
72|17|198|22|d|5|-0.000227
72|17|198|22|g|5|0.472123
72|18|198|23|d|5|-0.000202
72|18|198|23|g|5|0.51782
72|19|198|24|d|5|-0.000257
72|19|198|24|g|5|0.373397
72|20|198|25|d|5|-0.000265
72|20|198|25|g|5|0.468226
72|21|198|26|d|5|-0.000211
72|21|198|26|g|5|0.401754
72|22|198|27|d|5|-0.000237
72|22|198|27|g|5|0.442102
72|23|198|28|d|5|-0.000241
72|23|198|28|g|5|0.482628
