p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-1.252849
72|2|72|3|h|1|-1.327838
72|3|72|4|h|1|-1.391067
72|4|72|5|h|1|-1.039556
72|5|72|6|h|1|-1.149399
72|6|72|7|h|1|-1.001342
72|7|72|8|h|1|-1.286695
72|8|72|9|h|1|-0.966309
72|9|72|10|h|1|-1.070202
72|10|72|11|h|1|-1.024438
72|11|72|12|h|1|-1.007792
72|12|72|13|h|1|-1.214172
72|13|72|14|h|1|-1.026028
72|14|72|15|h|1|-1.065941
72|15|72|16|h|1|-1.179593
72|16|72|17|h|1|-1.337467
72|17|72|18|h|1|-1.167309
72|18|72|19|h|1|-1.017574
72|19|72|20|h|1|-1.065555
72|20|72|21|h|1|-1.025697
72|21|72|22|h|1|-1.124112
72|22|72|23|h|1|-1.316862
72|23|72|24|h|1|-1.313874
72|24|72|25|h|1|-1.384318
72|25|72|26|h|1|-1.229246
72|26|72|27|h|1|-1.180256
72|27|72|28|h|1|-0.938924
72|28|72|29|h|1|-1.187487
72|29|72|30|h|1|-0.947975
72|30|72|31|h|1|-1.241949
72|31|72|32|h|1|-1.148901
72|32|72|33|h|1|-1.345703
72|33|72|34|h|1|-1.107303
72|34|72|35|h|1|-1.261572
72|35|72|36|h|1|-1.225858
72|36|72|37|h|1|-1.107006
72|37|72|38|h|1|-1.27979
72|38|72|39|h|1|-1.293162
72|39|72|40|h|1|-1.109324
72|40|72|41|h|1|-1.263147
72|41|72|42|h|1|-1.11975
72|42|72|43|h|1|-1.222527
72|43|72|44|h|1|-1.335141
72|44|72|45|h|1|-1.172717
72|45|72|46|h|1|-1.137972
72|46|72|47|h|1|-1.330486
72|47|72|48|h|1|-1.323429
72|48|72|49|h|1|-1.239021
72|49|72|50|h|1|-1.059007
72|50|72|51|h|1|-1.134881
72|51|72|52|h|1|-1.272184
72|52|72|1|h|1|-1.284786
72|1|198|6|d|5|-1.535557
72|1|198|6|g|5|-1.097681
72|2|198|7|d|5|-1.149486
72|2|198|7|g|5|-1.092142
72|3|198|8|d|5|-1.174138
72|3|198|8|g|5|-0.941678
72|4|198|9|d|5|-1.409425
72|4|198|9|g|5|-0.90119
72|5|198|10|d|5|-1.122045
72|5|198|10|g|5|-1.101701
72|6|198|11|d|5|-1.342534
72|6|198|11|g|5|-1.022388
72|7|198|12|d|5|-1.100406
72|7|198|12|g|5|-0.850833
72|8|198|13|d|5|-1.516228
72|8|198|13|g|5|-0.920508
72|9|198|14|d|5|-1.542318
72|9|198|14|g|5|-1.058184
72|10|198|15|d|5|-1.115833
72|10|198|15|g|5|-1.096991
72|11|198|16|d|5|-1.4981
72|11|198|16|g|5|-0.844824
72|12|198|17|d|5|-1.601167
72|12|198|17|g|5|-1.025743
72|13|198|18|d|5|-1.376395
72|13|198|18|g|5|-1.025905
72|14|198|19|d|5|-1.431868
72|14|198|19|g|5|-1.06551
72|15|198|20|d|5|-1.452689
72|15|198|20|g|5|-0.822859
72|16|198|21|d|5|-1.329019
72|16|198|21|g|5|-1.03565
72|17|198|22|d|5|-1.60499
72|17|198|22|g|5|-0.894837
72|18|198|23|d|5|-1.617572
72|18|198|23|g|5|-0.942001
72|19|198|24|d|5|-1.103439
72|19|198|24|g|5|-0.941946
72|20|198|25|d|5|-1.330476
72|20|198|25|g|5|-0.752571
72|21|198|26|d|5|-1.448708
72|21|198|26|g|5|-0.748347
72|22|198|27|d|5|-1.59491
72|22|198|27|g|5|-0.758301
72|23|198|28|d|5|-1.338549
72|23|198|28|g|5|-0.903846
72|24|198|29|d|5|-1.137221
72|24|198|29|g|5|-1.021433
72|25|198|30|d|5|-1.156119
72|25|198|30|g|5|-1.005255
72|26|198|31|d|5|-1.320672
72|26|198|31|g|5|-0.920256
72|27|198|32|d|5|-1.255047
72|27|198|32|g|5|-0.955622
72|28|198|33|d|5|-1.331447
72|28|198|33|g|5|-0.859209
72|29|198|34|d|5|-1.367112
72|29|198|34|g|5|-0.898364
72|30|198|35|d|5|-1.191143
72|30|198|35|g|5|-0.874768
72|31|198|36|d|5|-1.196909
72|31|198|36|g|5|-1.073786
72|32|198|37|d|5|-1.134238
72|32|198|37|g|5|-1.055167
72|33|198|38|d|5|-1.589549
72|33|198|38|g|5|-0.839059
72|34|198|39|d|5|-1.458924
72|34|198|39|g|5|-1.103154
72|35|198|40|d|5|-1.267763
72|35|198|40|g|5|-1.054647
72|36|198|41|d|5|-1.41708
72|36|198|41|g|5|-0.826493
72|37|198|42|d|5|-1.620118
72|37|198|42|g|5|-0.880345
72|38|198|43|d|5|-1.416205
72|38|198|43|g|5|-1.09853
72|39|198|44|d|5|-1.190102
72|39|198|44|g|5|-0.865307
72|40|198|45|d|5|-1.229757
72|40|198|45|g|5|-0.91084
72|41|198|46|d|5|-1.477607
72|41|198|46|g|5|-1.056243
72|42|198|47|d|5|-1.364402
72|42|198|47|g|5|-0.798607
72|43|198|48|d|5|-1.366931
72|43|198|48|g|5|-0.994416
72|44|198|49|d|5|-1.115272
72|44|198|49|g|5|-0.920464
72|45|198|50|d|5|-1.135694
72|45|198|50|g|5|-0.955152
72|46|198|51|d|5|-1.151137
72|46|198|51|g|5|-0.954993
72|47|198|52|d|5|-1.204766
72|47|198|52|g|5|-0.918759
72|48|198|1|d|5|-1.453218
72|48|198|1|g|5|-0.866522
72|49|198|2|d|5|-1.304527
72|49|198|2|g|5|-1.073977
72|50|198|3|d|5|-1.447461
72|50|198|3|g|5|-0.997906
72|51|198|4|d|5|-1.108903
72|51|198|4|g|5|-1.096658
72|52|198|5|d|5|-1.359058
72|52|198|5|g|5|-1.099659
72|1|216|6|d|5|-1.496127
72|1|216|6|g|5|-0.879971
72|2|216|7|d|5|-1.201479
72|2|216|7|g|5|-1.009302
72|3|216|8|d|5|-1.541024
72|3|216|8|g|5|-0.802748
72|4|216|9|d|5|-1.353867
72|4|216|9|g|5|-0.765983
72|5|216|10|d|5|-1.275532
72|5|216|10|g|5|-1.02055
72|6|216|11|d|5|-1.248734
72|6|216|11|g|5|-0.917414
72|7|216|12|d|5|-1.132264
72|7|216|12|g|5|-0.975115
72|8|216|13|d|5|-1.258979
72|8|216|13|g|5|-0.997371
72|9|216|14|d|5|-1.172069
72|9|216|14|g|5|-0.888203
72|10|216|15|d|5|-1.115578
72|10|216|15|g|5|-0.979984
72|11|216|16|d|5|-1.454354
72|11|216|16|g|5|-0.785927
72|12|216|17|d|5|-1.49875
72|12|216|17|g|5|-1.035647
72|13|216|18|d|5|-1.351498
72|13|216|18|g|5|-0.985393
72|14|216|19|d|5|-1.620678
72|14|216|19|g|5|-0.902656
72|15|216|20|d|5|-1.595349
72|15|216|20|g|5|-0.786382
72|16|216|21|d|5|-1.108065
72|16|216|21|g|5|-0.823797
72|17|216|22|d|5|-1.445024
72|17|216|22|g|5|-1.015525
72|18|216|23|d|5|-1.394451
72|18|216|23|g|5|-0.7181
72|19|216|24|d|5|-1.278201
72|19|216|24|g|5|-0.933849
72|20|216|25|d|5|-1.269807
72|20|216|25|g|5|-0.762597
72|21|216|26|d|5|-1.336064
72|21|216|26|g|5|-0.991828
72|22|216|27|d|5|-1.39839
72|22|216|27|g|5|-1.043136
72|23|216|28|d|5|-1.20838
72|23|216|28|g|5|-0.818316
72|24|216|29|d|5|-1.214716
72|24|216|29|g|5|-0.763594
72|25|216|30|d|5|-1.087034
72|25|216|30|g|5|-0.935368
72|26|216|31|d|5|-1.133289
72|26|216|31|g|5|-0.978641
72|27|216|32|d|5|-1.109371
72|27|216|32|g|5|-0.785494
72|28|216|33|d|5|-1.091403
72|28|216|33|g|5|-1.051921
72|29|216|34|d|5|-1.360014
72|29|216|34|g|5|-0.857862
72|30|216|35|d|5|-1.3383
72|30|216|35|g|5|-1.043299
72|31|216|36|d|5|-1.460247
72|31|216|36|g|5|-1.124214
72|32|216|37|d|5|-1.113205
72|32|216|37|g|5|-1.046685
72|33|216|38|d|5|-1.116415
72|33|216|38|g|5|-0.951919
72|34|216|39|d|5|-1.144177
72|34|216|39|g|5|-0.941412
72|35|216|40|d|5|-1.232065
72|35|216|40|g|5|-0.868965
72|36|216|41|d|5|-1.494531
72|36|216|41|g|5|-1.086406
72|37|216|42|d|5|-1.193592
72|37|216|42|g|5|-0.762371
72|38|216|43|d|5|-1.404586
72|38|216|43|g|5|-0.848404
72|39|216|44|d|5|-1.483636
72|39|216|44|g|5|-0.976974
72|40|216|45|d|5|-1.255726
72|40|216|45|g|5|-0.940806
72|41|216|46|d|5|-1.575765
72|41|216|46|g|5|-0.9345
72|42|216|47|d|5|-1.423259
72|42|216|47|g|5|-1.003264
72|43|216|48|d|5|-1.545188
72|43|216|48|g|5|-1.078202
72|44|216|49|d|5|-1.46873
72|44|216|49|g|5|-1.150751
72|45|216|50|d|5|-1.228974
72|45|216|50|g|5|-0.900657
72|46|216|51|d|5|-1.133807
72|46|216|51|g|5|-0.89171
72|47|216|52|d|5|-1.40726
72|47|216|52|g|5|-0.891315
72|48|216|1|d|5|-1.239284
72|48|216|1|g|5|-1.104677
72|49|216|2|d|5|-1.336826
72|49|216|2|g|5|-0.81336
72|50|216|3|d|5|-1.588879
72|50|216|3|g|5|-0.770145
72|51|216|4|d|5|-1.418701
72|51|216|4|g|5|-0.848811
72|52|216|5|d|5|-1.165348
72|52|216|5|g|5|-1.031284
72|1|469|6|d|5|-1.38505
72|1|469|6|g|5|-0.841909
72|2|469|7|d|5|-1.361197
72|2|469|7|g|5|-0.839087
72|3|469|8|d|5|-1.614312
72|3|469|8|g|5|-0.72602
72|4|469|9|d|5|-1.448802
72|4|469|9|g|5|-0.815596
72|5|469|10|d|5|-1.403925
72|5|469|10|g|5|-0.942553
72|6|469|11|d|5|-1.463159
72|6|469|11|g|5|-1.018057
72|7|469|12|d|5|-1.279927
72|7|469|12|g|5|-0.986147
72|8|469|13|d|5|-1.407732
72|8|469|13|g|5|-0.924742
72|9|469|14|d|5|-1.370172
72|9|469|14|g|5|-1.108117
72|10|469|15|d|5|-1.194616
72|10|469|15|g|5|-0.970351
72|11|469|16|d|5|-1.30758
72|11|469|16|g|5|-0.784443
72|12|469|17|d|5|-1.521451
72|12|469|17|g|5|-0.997626
72|13|469|18|d|5|-1.248467
72|13|469|18|g|5|-0.927372
72|14|469|19|d|5|-1.608511
72|14|469|19|g|5|-1.03604
72|15|469|20|d|5|-1.265789
72|15|469|20|g|5|-1.042249
72|16|469|21|d|5|-1.594046
72|16|469|21|g|5|-1.026138
72|17|469|22|d|5|-1.379177
72|17|469|22|g|5|-0.854377
72|18|469|23|d|5|-1.508376
72|18|469|23|g|5|-1.049952
72|19|469|24|d|5|-1.265651
72|19|469|24|g|5|-0.87403
72|20|469|25|d|5|-1.507962
72|20|469|25|g|5|-1.010511
72|21|469|26|d|5|-1.219141
72|21|469|26|g|5|-0.972357
72|22|469|27|d|5|-1.387007
72|22|469|27|g|5|-0.945276
72|23|469|28|d|5|-1.191037
72|23|469|28|g|5|-0.93802
72|24|469|29|d|5|-1.359792
72|24|469|29|g|5|-0.773537
72|25|469|30|d|5|-1.194248
72|25|469|30|g|5|-0.931404
72|26|469|31|d|5|-1.445291
72|26|469|31|g|5|-0.963541
72|27|469|32|d|5|-1.562747
72|27|469|32|g|5|-0.96445
72|28|469|33|d|5|-1.483154
72|28|469|33|g|5|-0.778469
72|29|469|34|d|5|-1.3699
72|29|469|34|g|5|-0.867394
72|30|469|35|d|5|-1.384333
72|30|469|35|g|5|-1.084641
72|31|469|36|d|5|-1.391244
72|31|469|36|g|5|-1.047434
72|32|469|37|d|5|-1.174052
72|32|469|37|g|5|-1.049794
72|33|469|38|d|5|-1.438264
72|33|469|38|g|5|-0.89322
72|34|469|39|d|5|-1.13314
72|34|469|39|g|5|-0.88347
72|35|469|40|d|5|-1.392923
72|35|469|40|g|5|-0.995891
72|36|469|41|d|5|-1.309369
