p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.311943
72|2|72|3|h|1|-0.342579
72|3|72|4|h|1|-0.251253
72|4|72|5|h|1|-0.308385
72|5|72|6|h|1|-0.337231
72|6|72|7|h|1|-0.316044
72|7|72|8|h|1|-0.349321
72|8|72|9|h|1|-0.341271
72|9|72|10|h|1|-0.302908
72|10|72|11|h|1|-0.328079
72|11|72|12|h|1|-0.243069
72|12|72|13|h|1|-0.34843
72|13|72|14|h|1|-0.247036
72|14|72|15|h|1|-0.315062
72|15|72|16|h|1|-0.274367
72|16|72|17|h|1|-0.298269
72|17|72|18|h|1|-0.326143
72|18|72|19|h|1|-0.326156
72|19|72|20|h|1|-0.341249
72|20|72|21|h|1|-0.343242
72|21|72|22|h|1|-0.275076
72|22|72|23|h|1|-0.3156
72|23|72|24|h|1|-0.344394
72|24|72|25|h|1|-0.241093
72|25|72|26|h|1|-0.262081
72|26|72|27|h|1|-0.276319
72|27|72|28|h|1|-0.287836
72|28|72|29|h|1|-0.316093
72|29|72|30|h|1|-0.294809
72|30|72|31|h|1|-0.345604
72|31|72|32|h|1|-0.315243
72|32|72|33|h|1|-0.288343
72|33|72|34|h|1|-0.350862
72|34|72|35|h|1|-0.243573
72|35|72|36|h|1|-0.315337
72|36|72|37|h|1|-0.333148
72|37|72|38|h|1|-0.340433
72|38|72|39|h|1|-0.344618
72|39|72|40|h|1|-0.341138
72|40|72|41|h|1|-0.313297
72|41|72|42|h|1|-0.340479
72|42|72|43|h|1|-0.315907
72|43|72|44|h|1|-0.257663
72|44|72|45|h|1|-0.26925
72|45|72|46|h|1|-0.28829
72|46|72|47|h|1|-0.284472
72|47|72|48|h|1|-0.327444
72|48|72|49|h|1|-0.267504
72|49|72|50|h|1|-0.31294
72|50|72|51|h|1|-0.323714
72|51|72|52|h|1|-0.272085
72|52|72|1|h|1|-0.334017
72|1|198|6|d|5|-0.287273
72|1|198|6|g|5|0.062312
72|2|198|7|d|5|-0.327535
72|2|198|7|g|5|0.110201
72|3|198|8|d|5|-0.399138
72|3|198|8|g|5|0.113512
72|4|198|9|d|5|-0.346037
72|4|198|9|g|5|0.095267
72|5|198|10|d|5|-0.367005
72|5|198|10|g|5|0.095932
72|6|198|11|d|5|-0.272491
72|6|198|11|g|5|0.086486
72|7|198|12|d|5|-0.311627
