p_o|p_d|t_1|t_2|demand
72|198|1|2|295.42
72|198|2|3|380.27
72|198|3|4|415.85
72|198|4|6|400.83
72|198|5|6|338.71
72|198|6|8|369.7
72|198|7|8|329.1
72|198|8|9|315.75
72|198|9|11|383.26
72|198|10|11|303.5
72|198|11|12|408.77
72|198|12|14|364.62
72|198|13|15|359.23
72|198|14|15|299.83
72|198|15|16|338.78
72|198|16|17|323.23
72|198|17|18|394.04
72|198|18|20|404.97
72|198|19|21|418.5
72|198|20|21|365.48
72|198|21|22|380.63
72|198|22|24|339.06
72|198|23|24|364.69
72|198|24|26|341.81
72|198|25|27|419.31
72|198|26|27|434.1
72|198|27|29|304.2
72|198|28|29|332.16
72|198|29|30|372.72
72|198|30|31|358.41
72|198|31|32|341.47
72|198|32|34|399.64
72|198|33|34|276.33
72|198|34|36|331.94
72|198|35|36|362.63
72|198|36|37|316.98
72|198|37|38|389.89
72|198|38|40|388.25
72|198|39|40|417.09
72|198|40|42|255.82
72|198|41|43|350.95
72|198|42|43|331.7
72|198|43|44|361.77
72|198|44|45|288.05
72|198|45|46|345.25
72|198|46|48|343.31
72|198|47|49|362.87
72|198|48|49|276.71
72|198|49|51|321.46
72|198|50|52|398.33
72|198|51|1|340.06
72|198|52|2|304.44
72|216|1|2|4.48
72|216|2|4|6.35
72|216|3|5|6.37
72|216|4|6|5.77
72|216|5|7|4.68
72|216|6|8|6.03
72|216|7|9|4.92
72|216|8|10|5.25
72|216|9|11|5.15
72|216|10|11|5.8
72|216|11|13|5.72
72|216|12|14|6.24
72|216|13|14|6.08
72|216|14|16|6.51
72|216|15|16|6.68
72|216|16|17|4.98
72|216|17|18|6.56
72|216|18|20|5.74
72|216|19|21|7.05
72|216|20|21|5.28
72|216|21|23|5.07
72|216|22|24|4.59
72|216|23|24|4.79
72|216|24|26|5.43
72|216|25|27|6.2
72|216|26|27|4.94
72|216|27|28|5.94
72|216|28|29|4.64
72|216|29|31|6.87
72|216|30|32|6.43
72|216|31|33|5.08
72|216|32|33|4.36
72|216|33|35|5.39
72|216|34|35|4.79
72|216|35|37|5.63
72|216|36|37|6.09
72|216|37|38|5.63
72|216|38|40|6.24
72|216|39|41|5.74
72|216|40|41|4.87
72|216|41|43|5.79
72|216|42|44|4.85
72|216|43|44|4.31
72|216|44|46|3.99
72|216|45|46|4.49
72|216|46|47|5.34
72|216|47|49|5.59
72|216|48|49|4.98
