p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-1.248296
72|2|72|3|h|1|-1.725894
72|3|72|4|h|1|-1.267046
72|4|72|5|h|1|-1.373771
72|5|72|6|h|1|-1.489935
72|6|72|7|h|1|-1.199032
72|7|72|8|h|1|-1.713093
72|8|72|9|h|1|-1.490225
72|9|72|10|h|1|-1.208487
72|10|72|11|h|1|-1.480347
72|11|72|12|h|1|-1.253802
72|12|72|13|h|1|-1.639814
72|13|72|14|h|1|-1.273603
72|14|72|15|h|1|-1.231624
72|15|72|16|h|1|-1.449781
72|16|72|17|h|1|-1.443942
72|17|72|18|h|1|-1.721707
72|18|72|19|h|1|-1.698049
72|19|72|20|h|1|-1.629638
72|20|72|21|h|1|-1.315514
72|21|72|22|h|1|-1.67932
72|22|72|23|h|1|-1.763611
72|23|72|24|h|1|-1.351886
72|24|72|25|h|1|-1.696592
72|25|72|26|h|1|-1.576919
72|26|72|27|h|1|-1.483585
72|27|72|28|h|1|-1.267535
72|28|72|29|h|1|-1.454971
72|29|72|30|h|1|-1.361922
72|30|72|31|h|1|-1.768685
72|31|72|32|h|1|-1.205255
72|32|72|33|h|1|-1.390131
72|33|72|34|h|1|-1.281063
72|34|72|35|h|1|-1.547586
72|35|72|36|h|1|-1.403413
72|36|72|37|h|1|-1.278201
72|37|72|38|h|1|-1.575619
72|38|72|39|h|1|-1.268089
72|39|72|40|h|1|-1.422097
72|40|72|41|h|1|-1.218763
72|41|72|42|h|1|-1.514455
72|42|72|43|h|1|-1.488151
72|43|72|44|h|1|-1.527307
72|44|72|45|h|1|-1.458677
72|45|72|46|h|1|-1.534572
72|46|72|47|h|1|-1.595429
72|47|72|48|h|1|-1.24002
72|48|72|49|h|1|-1.307965
72|49|72|50|h|1|-1.266193
72|50|72|51|h|1|-1.493567
72|51|72|52|h|1|-1.484024
72|52|72|1|h|1|-1.555142
72|1|198|6|d|5|-1.731009
72|1|198|6|g|5|-1.392079
72|2|198|7|d|5|-1.899229
72|2|198|7|g|5|-1.448822
72|3|198|8|d|5|-1.414997
72|3|198|8|g|5|-1.130412
72|4|198|9|d|5|-1.678571
72|4|198|9|g|5|-1.038117
72|5|198|10|d|5|-1.979612
72|5|198|10|g|5|-1.162491
72|6|198|11|d|5|-1.632531
72|6|198|11|g|5|-1.39295
72|7|198|12|d|5|-1.642689
72|7|198|12|g|5|-1.121292
72|8|198|13|d|5|-2.012307
72|8|198|13|g|5|-1.217907
72|9|198|14|d|5|-2.049076
72|9|198|14|g|5|-1.356406
72|10|198|15|d|5|-1.965646
72|10|198|15|g|5|-1.233144
72|11|198|16|d|5|-1.508421
72|11|198|16|g|5|-1.054527
72|12|198|17|d|5|-1.504041
72|12|198|17|g|5|-1.211685
72|13|198|18|d|5|-1.605723
72|13|198|18|g|5|-1.053628
72|14|198|19|d|5|-1.972566
72|14|198|19|g|5|-1.466635
72|15|198|20|d|5|-1.45723
72|15|198|20|g|5|-1.343827
72|16|198|21|d|5|-1.426959
72|16|198|21|g|5|-1.419155
72|17|198|22|d|5|-1.73849
72|17|198|22|g|5|-1.473217
72|18|198|23|d|5|-1.59294
72|18|198|23|g|5|-1.038398
72|19|198|24|d|5|-1.773857
72|19|198|24|g|5|-1.420557
72|20|198|25|d|5|-1.430074
72|20|198|25|g|5|-1.341539
72|21|198|26|d|5|-1.841411
72|21|198|26|g|5|-1.434092
72|22|198|27|d|5|-1.757498
72|22|198|27|g|5|-1.248497
72|23|198|28|d|5|-1.607192
72|23|198|28|g|5|-1.105194
72|24|198|29|d|5|-1.693313
72|24|198|29|g|5|-1.300298
72|25|198|30|d|5|-2.008831
72|25|198|30|g|5|-1.204844
72|26|198|31|d|5|-1.447165
72|26|198|31|g|5|-1.040145
72|27|198|32|d|5|-1.852962
72|27|198|32|g|5|-1.203795
72|28|198|33|d|5|-2.052986
72|28|198|33|g|5|-1.120172
72|29|198|34|d|5|-2.053734
72|29|198|34|g|5|-1.171924
72|30|198|35|d|5|-1.511304
72|30|198|35|g|5|-1.082895
72|31|198|36|d|5|-1.76789
72|31|198|36|g|5|-1.378328
72|32|198|37|d|5|-1.455762
72|32|198|37|g|5|-1.355474
72|33|198|38|d|5|-1.687836
72|33|198|38|g|5|-1.272918
72|34|198|39|d|5|-1.442094
72|34|198|39|g|5|-1.104685
72|35|198|40|d|5|-1.698808
72|35|198|40|g|5|-1.104242
72|36|198|41|d|5|-1.510539
72|36|198|41|g|5|-1.348985
72|37|198|42|d|5|-2.002793
72|37|198|42|g|5|-1.518069
72|38|198|43|d|5|-1.911464
72|38|198|43|g|5|-1.143812
72|39|198|44|d|5|-1.626901
72|39|198|44|g|5|-1.41003
72|40|198|45|d|5|-1.875751
72|40|198|45|g|5|-1.324074
72|41|198|46|d|5|-1.913317
72|41|198|46|g|5|-1.564211
72|42|198|47|d|5|-1.696114
72|42|198|47|g|5|-1.193806
