p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.210193
72|2|72|3|h|1|-0.222774
72|3|72|4|h|1|-0.233382
72|4|72|5|h|1|-0.174408
72|5|72|6|h|1|-0.192837
72|6|72|7|h|1|-0.167997
72|7|72|8|h|1|-0.215872
72|8|72|9|h|1|-0.16212
72|9|72|10|h|1|-0.17955
72|10|72|11|h|1|-0.171872
72|11|72|12|h|1|-0.16908
72|12|72|13|h|1|-0.203704
72|13|72|14|h|1|-0.172139
72|14|72|15|h|1|-0.178835
72|15|72|16|h|1|-0.197903
72|16|72|17|h|1|-0.22439
72|17|72|18|h|1|-0.195842
72|18|72|19|h|1|-0.170721
72|19|72|20|h|1|-0.17877
72|20|72|21|h|1|-0.172083
72|21|72|22|h|1|-0.188595
72|22|72|23|h|1|-0.220933
72|23|72|24|h|1|-0.220431
72|24|72|25|h|1|-0.23225
72|25|72|26|h|1|-0.206233
72|26|72|27|h|1|-0.198014
72|27|72|28|h|1|-0.157525
72|28|72|29|h|1|-0.199227
72|29|72|30|h|1|-0.159044
72|30|72|31|h|1|-0.208364
72|31|72|32|h|1|-0.192754
72|32|72|33|h|1|-0.225772
72|33|72|34|h|1|-0.185775
72|34|72|35|h|1|-0.211657
72|35|72|36|h|1|-0.205665
72|36|72|37|h|1|-0.185725
72|37|72|38|h|1|-0.214713
72|38|72|39|h|1|-0.216957
72|39|72|40|h|1|-0.186114
72|40|72|41|h|1|-0.211921
72|41|72|42|h|1|-0.187863
72|42|72|43|h|1|-0.205106
72|43|72|44|h|1|-0.224
72|44|72|45|h|1|-0.196749
72|45|72|46|h|1|-0.19092
72|46|72|47|h|1|-0.223219
72|47|72|48|h|1|-0.222034
72|48|72|49|h|1|-0.207873
72|49|72|50|h|1|-0.177672
72|50|72|51|h|1|-0.190402
72|51|72|52|h|1|-0.213437
72|52|72|1|h|1|-0.215551
72|1|198|6|d|5|-0.257624
72|1|198|6|g|5|0.204831
72|2|198|7|d|5|-0.192852
72|2|198|7|g|5|0.250557
72|3|198|8|d|5|-0.196988
72|3|198|8|g|5|0.225609
72|4|198|9|d|5|-0.236462
72|4|198|9|g|5|0.194766
72|5|198|10|d|5|-0.188248
72|5|198|10|g|5|0.2381
72|6|198|11|d|5|-0.22524
72|6|198|11|g|5|0.205029
72|7|198|12|d|5|-0.184617
72|7|198|12|g|5|0.170625
72|8|198|13|d|5|-0.254381
72|8|198|13|g|5|0.184598
72|9|198|14|d|5|-0.258758
72|9|198|14|g|5|0.223842
72|10|198|15|d|5|-0.187206
72|10|198|15|g|5|0.248726
72|11|198|16|d|5|-0.251339
72|11|198|16|g|5|0.190986
72|12|198|17|d|5|-0.268631
72|12|198|17|g|5|0.227104
72|13|198|18|d|5|-0.230921
72|13|198|18|g|5|0.22307
72|14|198|19|d|5|-0.240228
72|14|198|19|g|5|0.233792
72|15|198|20|d|5|-0.243721
72|15|198|20|g|5|0.196019
72|16|198|21|d|5|-0.222972
72|16|198|21|g|5|0.2369
72|17|198|22|d|5|-0.269273
72|17|198|22|g|5|0.211947
72|18|198|23|d|5|-0.271384
72|18|198|23|g|5|0.238703
72|19|198|24|d|5|-0.185126
72|19|198|24|g|5|0.232797
72|20|198|25|d|5|-0.223217
72|20|198|25|g|5|0.185473
72|21|198|26|d|5|-0.243053
72|21|198|26|g|5|0.165191
72|22|198|27|d|5|-0.267581
72|22|198|27|g|5|0.150613
72|23|198|28|d|5|-0.224571
72|23|198|28|g|5|0.219642
72|24|198|29|d|5|-0.190794
72|24|198|29|g|5|0.249622
72|25|198|30|d|5|-0.193965
72|25|198|30|g|5|0.240842
72|26|198|31|d|5|-0.221572
72|26|198|31|g|5|0.208039
72|27|198|32|d|5|-0.210562
72|27|198|32|g|5|0.220522
72|28|198|33|d|5|-0.22338
72|28|198|33|g|5|0.195964
72|29|198|34|d|5|-0.229363
72|29|198|34|g|5|0.207309
