p_o|p_d|t_1|t_2|demand
72|198|1|2|330.05
72|198|2|3|377.51
72|198|3|4|313.18
72|198|4|6|426.14
72|198|5|6|306.75
72|198|6|8|283.91
72|198|7|8|295.04
72|198|8|9|315.6
72|198|9|11|343.93
72|198|10|11|435.84
72|198|11|12|301.91
72|198|12|14|425.29
72|198|13|15|387.29
72|198|14|15|395.32
72|198|15|16|427.79
72|198|16|17|355.56
72|198|17|18|343.89
72|198|18|20|434.81
72|198|19|21|392.19
72|198|20|21|301.4
72|198|21|22|366.55
72|198|22|24|369.96
72|198|23|24|310.68
72|198|24|26|329.47
72|198|25|27|336.86
72|198|26|27|319.82
72|198|27|29|385.49
72|198|28|29|356.88
72|198|29|30|337.76
72|198|30|31|392.56
72|198|31|32|312.31
72|198|32|34|362.83
72|198|33|34|351.27
72|198|34|36|369.99
72|198|35|36|369.37
72|198|36|37|344.52
72|198|37|38|409.58
72|198|38|40|370.41
72|198|39|40|350.94
72|198|40|42|319.49
72|198|41|43|312.92
72|198|42|43|333.85
72|198|43|44|260.38
72|198|44|45|314.82
72|198|45|46|310.1
72|198|46|48|325.55
72|198|47|49|388.2
72|198|48|49|384.01
72|198|49|51|372.78
72|198|50|52|367.28
72|198|51|1|390.13
72|198|52|2|296.51
72|216|1|2|5.98
72|216|2|4|6.41
72|216|3|5|6.57
72|216|4|6|6.47
72|216|5|7|5.16
72|216|6|8|4.93
72|216|7|9|5.08
72|216|8|10|6.43
72|216|9|11|6.47
72|216|10|11|4.7
72|216|11|13|4.71
72|216|12|14|5.29
72|216|13|14|4.92
72|216|14|16|5.12
72|216|15|16|6.15
72|216|16|17|6.1
72|216|17|18|6.93
72|216|18|20|5.42
72|216|19|21|4.99
72|216|20|21|5.24
72|216|21|23|5.59
72|216|22|24|5.3
72|216|23|24|5.56
72|216|24|26|5.42
72|216|25|27|5.77
72|216|26|27|4.93
72|216|27|28|6.39
72|216|28|29|4.84
72|216|29|31|6.3
72|216|30|32|5.22
72|216|31|33|4.65
72|216|32|33|4.92
