p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.749918
72|2|72|3|h|1|-0.544903
72|3|72|4|h|1|-0.791783
72|4|72|5|h|1|-0.533119
72|5|72|6|h|1|-0.638055
72|6|72|7|h|1|-0.54358
72|7|72|8|h|1|-0.533733
72|8|72|9|h|1|-0.72067
72|9|72|10|h|1|-0.66167
72|10|72|11|h|1|-0.724262
72|11|72|12|h|1|-0.748802
72|12|72|13|h|1|-0.712846
72|13|72|14|h|1|-0.634545
72|14|72|15|h|1|-0.752473
72|15|72|16|h|1|-0.769375
72|16|72|17|h|1|-0.704224
72|17|72|18|h|1|-0.744973
72|18|72|19|h|1|-0.671712
72|19|72|20|h|1|-0.686144
72|20|72|21|h|1|-0.597637
72|21|72|22|h|1|-0.597933
72|22|72|23|h|1|-0.78228
72|23|72|24|h|1|-0.593933
72|24|72|25|h|1|-0.590313
72|25|72|26|h|1|-0.739669
72|26|72|27|h|1|-0.584105
72|27|72|28|h|1|-0.661651
72|28|72|29|h|1|-0.542918
72|29|72|30|h|1|-0.576374
72|30|72|31|h|1|-0.789726
72|31|72|32|h|1|-0.776616
72|32|72|33|h|1|-0.543344
72|33|72|34|h|1|-0.533677
72|34|72|35|h|1|-0.713259
72|35|72|36|h|1|-0.701921
72|36|72|37|h|1|-0.628854
72|37|72|38|h|1|-0.711504
72|38|72|39|h|1|-0.554307
72|39|72|40|h|1|-0.739341
72|40|72|41|h|1|-0.669843
72|41|72|42|h|1|-0.782452
72|42|72|43|h|1|-0.639159
72|43|72|44|h|1|-0.551037
72|44|72|45|h|1|-0.639795
72|45|72|46|h|1|-0.639354
72|46|72|47|h|1|-0.593426
72|47|72|48|h|1|-0.691079
72|48|72|49|h|1|-0.710825
72|49|72|50|h|1|-0.727454
72|50|72|51|h|1|-0.664321
72|51|72|52|h|1|-0.684445
72|52|72|1|h|1|-0.732775
72|1|198|6|d|5|-0.633737
72|1|198|6|g|5|-0.334416
72|2|198|7|d|5|-0.792444
72|2|198|7|g|5|-0.351022
72|3|198|8|d|5|-0.768544
72|3|198|8|g|5|-0.269893
72|4|198|9|d|5|-0.877949
72|4|198|9|g|5|-0.322811
72|5|198|10|d|5|-0.743301
72|5|198|10|g|5|-0.335625
72|6|198|11|d|5|-0.618351
72|6|198|11|g|5|-0.33187
72|7|198|12|d|5|-0.857227
72|7|198|12|g|5|-0.339306
72|8|198|13|d|5|-0.86941
72|8|198|13|g|5|-0.31351
72|9|198|14|d|5|-0.814374
72|9|198|14|g|5|-0.293778
72|10|198|15|d|5|-0.838761
72|10|198|15|g|5|-0.365355
72|11|198|16|d|5|-0.612351
72|11|198|16|g|5|-0.388983
72|12|198|17|d|5|-0.838022
72|12|198|17|g|5|-0.331065
72|13|198|18|d|5|-0.800079
72|13|198|18|g|5|-0.296088
72|14|198|19|d|5|-0.674347
72|14|198|19|g|5|-0.360784
72|15|198|20|d|5|-0.754158
72|15|198|20|g|5|-0.371119
72|16|198|21|d|5|-0.74347
72|16|198|21|g|5|-0.309107
72|17|198|22|d|5|-0.616286
72|17|198|22|g|5|-0.33495
72|18|198|23|d|5|-0.805962
72|18|198|23|g|5|-0.316544
72|19|198|24|d|5|-0.904567
72|19|198|24|g|5|-0.375526
72|20|198|25|d|5|-0.851793
72|20|198|25|g|5|-0.300953
72|21|198|26|d|5|-0.76973
72|21|198|26|g|5|-0.345312
72|22|198|27|d|5|-0.883911
72|22|198|27|g|5|-0.331846
72|23|198|28|d|5|-0.756723
72|23|198|28|g|5|-0.321663
72|24|198|29|d|5|-0.805058
72|24|198|29|g|5|-0.315876
72|25|198|30|d|5|-0.718268
72|25|198|30|g|5|-0.29217
72|26|198|31|d|5|-0.790128
72|26|198|31|g|5|-0.387124
72|27|198|32|d|5|-0.692336
72|27|198|32|g|5|-0.28858
72|28|198|33|d|5|-0.672465
72|28|198|33|g|5|-0.360945
72|29|198|34|d|5|-0.682157
72|29|198|34|g|5|-0.334312
72|30|198|35|d|5|-0.698184
72|30|198|35|g|5|-0.339057
72|31|198|36|d|5|-0.77872
72|31|198|36|g|5|-0.319753
72|32|198|37|d|5|-0.790596
72|32|198|37|g|5|-0.361865
72|33|198|38|d|5|-0.792382
72|33|198|38|g|5|-0.358844
72|34|198|39|d|5|-0.886029
72|34|198|39|g|5|-0.324463
72|35|198|40|d|5|-0.775708
72|35|198|40|g|5|-0.436108
72|36|198|41|d|5|-0.623299
72|36|198|41|g|5|-0.302364
72|37|198|42|d|5|-0.733128
72|37|198|42|g|5|-0.377255
