p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.103981
72|2|72|3|h|1|-0.114193
72|3|72|4|h|1|-0.083751
72|4|72|5|h|1|-0.102795
72|5|72|6|h|1|-0.11241
72|6|72|7|h|1|-0.105348
72|7|72|8|h|1|-0.11644
72|8|72|9|h|1|-0.113757
72|9|72|10|h|1|-0.100969
72|10|72|11|h|1|-0.10936
72|11|72|12|h|1|-0.081023
72|12|72|13|h|1|-0.116143
72|13|72|14|h|1|-0.082345
72|14|72|15|h|1|-0.105021
72|15|72|16|h|1|-0.091456
72|16|72|17|h|1|-0.099423
72|17|72|18|h|1|-0.108714
72|18|72|19|h|1|-0.108719
72|19|72|20|h|1|-0.11375
72|20|72|21|h|1|-0.114414
72|21|72|22|h|1|-0.091692
72|22|72|23|h|1|-0.1052
72|23|72|24|h|1|-0.114798
72|24|72|25|h|1|-0.080364
72|25|72|26|h|1|-0.08736
72|26|72|27|h|1|-0.092106
72|27|72|28|h|1|-0.095945
72|28|72|29|h|1|-0.105364
72|29|72|30|h|1|-0.09827
72|30|72|31|h|1|-0.115201
72|31|72|32|h|1|-0.105081
72|32|72|33|h|1|-0.096114
72|33|72|34|h|1|-0.116954
72|34|72|35|h|1|-0.081191
72|35|72|36|h|1|-0.105112
72|36|72|37|h|1|-0.111049
72|37|72|38|h|1|-0.113478
72|38|72|39|h|1|-0.114873
72|39|72|40|h|1|-0.113713
72|40|72|41|h|1|-0.104432
72|41|72|42|h|1|-0.113493
72|42|72|43|h|1|-0.105302
72|43|72|44|h|1|-0.085888
72|44|72|45|h|1|-0.08975
72|45|72|46|h|1|-0.096097
72|46|72|47|h|1|-0.094824
72|47|72|48|h|1|-0.109148
72|48|72|49|h|1|-0.089168
72|49|72|50|h|1|-0.104313
72|50|72|51|h|1|-0.107905
72|51|72|52|h|1|-0.090695
72|52|72|1|h|1|-0.111339
72|1|198|6|d|5|-0.095758
72|1|198|6|g|5|0.284798
72|2|198|7|d|5|-0.109178
72|2|198|7|g|5|0.369099
72|3|198|8|d|5|-0.133046
72|3|198|8|g|5|0.360953
72|4|198|9|d|5|-0.115346
72|4|198|9|g|5|0.344958
72|5|198|10|d|5|-0.122335
72|5|198|10|g|5|0.347365
72|6|198|11|d|5|-0.09083
72|6|198|11|g|5|0.349679
72|7|198|12|d|5|-0.103876
72|7|198|12|g|5|0.272665
72|8|198|13|d|5|-0.099013
72|8|198|13|g|5|0.324565
72|9|198|14|d|5|-0.123096
72|9|198|14|g|5|0.28771
72|10|198|15|d|5|-0.094022
72|10|198|15|g|5|0.340456
72|11|198|16|d|5|-0.103905
72|11|198|16|g|5|0.287153
72|12|198|17|d|5|-0.121861
72|12|198|17|g|5|0.284795
72|13|198|18|d|5|-0.102277
72|13|198|18|g|5|0.274968
72|14|198|19|d|5|-0.112773
72|14|198|19|g|5|0.282609
72|15|198|20|d|5|-0.111697
72|15|198|20|g|5|0.355582
72|16|198|21|d|5|-0.101783
72|16|198|21|g|5|0.318739
72|17|198|22|d|5|-0.121838
72|17|198|22|g|5|0.33854
72|18|198|23|d|5|-0.113989
72|18|198|23|g|5|0.359006
72|19|198|24|d|5|-0.11858
72|19|198|24|g|5|0.341929
72|20|198|25|d|5|-0.115424
72|20|198|25|g|5|0.336794
72|21|198|26|d|5|-0.101236
72|21|198|26|g|5|0.269162
72|22|198|27|d|5|-0.109998
72|22|198|27|g|5|0.304522
72|23|198|28|d|5|-0.125646
72|23|198|28|g|5|0.314875
72|24|198|29|d|5|-0.120613
72|24|198|29|g|5|0.334925
72|25|198|30|d|5|-0.113003
72|25|198|30|g|5|0.329254
72|26|198|31|d|5|-0.115379
72|26|198|31|g|5|0.29766
72|27|198|32|d|5|-0.125077
72|27|198|32|g|5|0.270356
