p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.189199
72|2|72|3|h|1|-0.165154
72|3|72|4|h|1|-0.220909
72|4|72|5|h|1|-0.176495
72|5|72|6|h|1|-0.190335
72|6|72|7|h|1|-0.232153
72|7|72|8|h|1|-0.187715
72|8|72|9|h|1|-0.215378
72|9|72|10|h|1|-0.167473
72|10|72|11|h|1|-0.213952
72|11|72|12|h|1|-0.19558
72|12|72|13|h|1|-0.157354
72|13|72|14|h|1|-0.196708
72|14|72|15|h|1|-0.17699
72|15|72|16|h|1|-0.182332
72|16|72|17|h|1|-0.187274
72|17|72|18|h|1|-0.227263
72|18|72|19|h|1|-0.191181
72|19|72|20|h|1|-0.223613
72|20|72|21|h|1|-0.188696
72|21|72|22|h|1|-0.210264
72|22|72|23|h|1|-0.162244
72|23|72|24|h|1|-0.161578
72|24|72|25|h|1|-0.158629
72|25|72|26|h|1|-0.218241
72|26|72|27|h|1|-0.23051
72|27|72|28|h|1|-0.170905
72|28|72|29|h|1|-0.179017
72|29|72|30|h|1|-0.1911
72|30|72|31|h|1|-0.230449
72|31|72|32|h|1|-0.167532
72|32|72|33|h|1|-0.231744
72|33|72|34|h|1|-0.230797
72|34|72|35|h|1|-0.212363
72|35|72|36|h|1|-0.207891
72|36|72|37|h|1|-0.193018
72|37|72|38|h|1|-0.175345
72|38|72|39|h|1|-0.187424
72|39|72|40|h|1|-0.233643
72|40|72|41|h|1|-0.23495
72|41|72|42|h|1|-0.204954
72|42|72|43|h|1|-0.20726
72|43|72|44|h|1|-0.223994
72|44|72|45|h|1|-0.204672
72|45|72|46|h|1|-0.195811
72|46|72|47|h|1|-0.203301
72|47|72|48|h|1|-0.183022
72|48|72|49|h|1|-0.189989
72|49|72|50|h|1|-0.172958
72|50|72|51|h|1|-0.223668
72|51|72|52|h|1|-0.217721
72|52|72|1|h|1|-0.156939
72|1|198|6|d|5|-0.247626
72|1|198|6|g|5|-0.203575
72|2|198|7|d|5|-0.222687
72|2|198|7|g|5|-0.169573
72|3|198|8|d|5|-0.248591
72|3|198|8|g|5|-0.18576
72|4|198|9|d|5|-0.208671
72|4|198|9|g|5|-0.220713
72|5|198|10|d|5|-0.238722
72|5|198|10|g|5|-0.177604
72|6|198|11|d|5|-0.208914
72|6|198|11|g|5|-0.225069
72|7|198|12|d|5|-0.248284
72|7|198|12|g|5|-0.170125
72|8|198|13|d|5|-0.213928
72|8|198|13|g|5|-0.16996
72|9|198|14|d|5|-0.213352
72|9|198|14|g|5|-0.226652
72|10|198|15|d|5|-0.183649
72|10|198|15|g|5|-0.169367
72|11|198|16|d|5|-0.253003
72|11|198|16|g|5|-0.186455
72|12|198|17|d|5|-0.255425
72|12|198|17|g|5|-0.212731
72|13|198|18|d|5|-0.267759
72|13|198|18|g|5|-0.196201
72|14|198|19|d|5|-0.187185
72|14|198|19|g|5|-0.191067
72|15|198|20|d|5|-0.230897
72|15|198|20|g|5|-0.200148
72|16|198|21|d|5|-0.225401
72|16|198|21|g|5|-0.201412
72|17|198|22|d|5|-0.232419
72|17|198|22|g|5|-0.215646
72|18|198|23|d|5|-0.206903
72|18|198|23|g|5|-0.229492
72|19|198|24|d|5|-0.263383
72|19|198|24|g|5|-0.167354
72|20|198|25|d|5|-0.271763
72|20|198|25|g|5|-0.210118
72|21|198|26|d|5|-0.216013
72|21|198|26|g|5|-0.189259
72|22|198|27|d|5|-0.242235
72|22|198|27|g|5|-0.217869
72|23|198|28|d|5|-0.247168
72|23|198|28|g|5|-0.217947
72|24|198|29|d|5|-0.192504
72|24|198|29|g|5|-0.182182
72|25|198|30|d|5|-0.244958
72|25|198|30|g|5|-0.169992
72|26|198|31|d|5|-0.257606
72|26|198|31|g|5|-0.163332
72|27|198|32|d|5|-0.199122
72|27|198|32|g|5|-0.186162
72|28|198|33|d|5|-0.206616
72|28|198|33|g|5|-0.189065
72|29|198|34|d|5|-0.252645
72|29|198|34|g|5|-0.177038
72|30|198|35|d|5|-0.224171
72|30|198|35|g|5|-0.17173
72|31|198|36|d|5|-0.231041
72|31|198|36|g|5|-0.164499
72|32|198|37|d|5|-0.2638
72|32|198|37|g|5|-0.16414
72|33|198|38|d|5|-0.199253
72|33|198|38|g|5|-0.20316
72|34|198|39|d|5|-0.192065
72|34|198|39|g|5|-0.189624
72|35|198|40|d|5|-0.206273
72|35|198|40|g|5|-0.233859
72|36|198|41|d|5|-0.227459
72|36|198|41|g|5|-0.205964
72|37|198|42|d|5|-0.235523
72|37|198|42|g|5|-0.178554
72|38|198|43|d|5|-0.265808
72|38|198|43|g|5|-0.202637
72|39|198|44|d|5|-0.191385
72|39|198|44|g|5|-0.163479
72|40|198|45|d|5|-0.248382
72|40|198|45|g|5|-0.217093
72|41|198|46|d|5|-0.2529
72|41|198|46|g|5|-0.199383
72|42|198|47|d|5|-0.186359
72|42|198|47|g|5|-0.230948
72|43|198|48|d|5|-0.235283
72|43|198|48|g|5|-0.184448
72|44|198|49|d|5|-0.190862
72|44|198|49|g|5|-0.179124
72|45|198|50|d|5|-0.202349
72|45|198|50|g|5|-0.192524
72|46|198|51|d|5|-0.185299
72|46|198|51|g|5|-0.242522
72|47|198|52|d|5|-0.213989
72|47|198|52|g|5|-0.217862
72|48|198|1|d|5|-0.200424
72|48|198|1|g|5|-0.186095
72|49|198|2|d|5|-0.20641
72|49|198|2|g|5|-0.22528
72|50|198|3|d|5|-0.196472
72|50|198|3|g|5|-0.188318
72|51|198|4|d|5|-0.186756
72|51|198|4|g|5|-0.165711
72|52|198|5|d|5|-0.238776
72|52|198|5|g|5|-0.172902
72|1|216|6|d|5|-0.188105
72|1|216|6|g|5|-0.19704
72|2|216|7|d|5|-0.213535
72|2|216|7|g|5|-0.227341
72|3|216|8|d|5|-0.271376
72|3|216|8|g|5|-0.203819
72|4|216|9|d|5|-0.213397
72|4|216|9|g|5|-0.176553
72|5|216|10|d|5|-0.20134
72|5|216|10|g|5|-0.183649
72|6|216|11|d|5|-0.21741
72|6|216|11|g|5|-0.215864
72|7|216|12|d|5|-0.222771
72|7|216|12|g|5|-0.172813
72|8|216|13|d|5|-0.210674
72|8|216|13|g|5|-0.220939
72|9|216|14|d|5|-0.224569
72|9|216|14|g|5|-0.213236
72|10|216|15|d|5|-0.208033
72|10|216|15|g|5|-0.18804
72|11|216|16|d|5|-0.225823
72|11|216|16|g|5|-0.211109
72|12|216|17|d|5|-0.214433
72|12|216|17|g|5|-0.207145
72|13|216|18|d|5|-0.26049
72|13|216|18|g|5|-0.170653
72|14|216|19|d|5|-0.225492
72|14|216|19|g|5|-0.212852
72|15|216|20|d|5|-0.255984
72|15|216|20|g|5|-0.225201
72|16|216|21|d|5|-0.205206
72|16|216|21|g|5|-0.230262
72|17|216|22|d|5|-0.184536
72|17|216|22|g|5|-0.218361
72|18|216|23|d|5|-0.226324
72|18|216|23|g|5|-0.193047
72|19|216|24|d|5|-0.236007
72|19|216|24|g|5|-0.236448
72|20|216|25|d|5|-0.238164
72|20|216|25|g|5|-0.202636
72|21|216|26|d|5|-0.25136
72|21|216|26|g|5|-0.205416
72|22|216|27|d|5|-0.213653
72|22|216|27|g|5|-0.167918
72|23|216|28|d|5|-0.24141
72|23|216|28|g|5|-0.23397
72|24|216|29|d|5|-0.191837
72|24|216|29|g|5|-0.17628
72|25|216|30|d|5|-0.210713
72|25|216|30|g|5|-0.183727
72|26|216|31|d|5|-0.205381
72|26|216|31|g|5|-0.213388
72|27|216|32|d|5|-0.231664
72|27|216|32|g|5|-0.239868
72|28|216|33|d|5|-0.252659
72|28|216|33|g|5|-0.242357
72|29|216|34|d|5|-0.255805
72|29|216|34|g|5|-0.18106
72|30|216|35|d|5|-0.253109
72|30|216|35|g|5|-0.180069
72|31|216|36|d|5|-0.214849
72|31|216|36|g|5|-0.222408
72|32|216|37|d|5|-0.260567
72|32|216|37|g|5|-0.205482
72|33|216|38|d|5|-0.254556
72|33|216|38|g|5|-0.19135
72|34|216|39|d|5|-0.22911
72|34|216|39|g|5|-0.204499
72|35|216|40|d|5|-0.186418
72|35|216|40|g|5|-0.183893
72|36|216|41|d|5|-0.267416
72|36|216|41|g|5|-0.170888
72|37|216|42|d|5|-0.217475
72|37|216|42|g|5|-0.196293
72|38|216|43|d|5|-0.233627
72|38|216|43|g|5|-0.225653
72|39|216|44|d|5|-0.188584
72|39|216|44|g|5|-0.184784
72|40|216|45|d|5|-0.197477
72|40|216|45|g|5|-0.237105
72|41|216|46|d|5|-0.256999
72|41|216|46|g|5|-0.202615
72|42|216|47|d|5|-0.19203
72|42|216|47|g|5|-0.207348
72|43|216|48|d|5|-0.252452
72|43|216|48|g|5|-0.204926
72|44|216|49|d|5|-0.191739
72|44|216|49|g|5|-0.201987
72|45|216|50|d|5|-0.232672
72|45|216|50|g|5|-0.210023
72|46|216|51|d|5|-0.20088
72|46|216|51|g|5|-0.20632
72|47|216|52|d|5|-0.22304
72|47|216|52|g|5|-0.234454
72|48|216|1|d|5|-0.23275
72|48|216|1|g|5|-0.208896
72|49|216|2|d|5|-0.243796
72|49|216|2|g|5|-0.235555
72|50|216|3|d|5|-0.22357
72|50|216|3|g|5|-0.170317
72|51|216|4|d|5|-0.211613
72|51|216|4|g|5|-0.183693
72|52|216|5|d|5|-0.200534
72|52|216|5|g|5|-0.195281
72|1|469|6|d|5|-0.231965
72|1|469|6|g|5|-0.240897
72|2|469|7|d|5|-0.234292
72|2|469|7|g|5|-0.214682
72|3|469|8|d|5|-0.254394
72|3|469|8|g|5|-0.19533
72|4|469|9|d|5|-0.246059
72|4|469|9|g|5|-0.172692
72|5|469|10|d|5|-0.223496
72|5|469|10|g|5|-0.240584
72|6|469|11|d|5|-0.264283
72|6|469|11|g|5|-0.198696
72|7|469|12|d|5|-0.217405
72|7|469|12|g|5|-0.181195
72|8|469|13|d|5|-0.20134
72|8|469|13|g|5|-0.163408
72|9|469|14|d|5|-0.215343
72|9|469|14|g|5|-0.198398
72|10|469|15|d|5|-0.238313
72|10|469|15|g|5|-0.195022
72|11|469|16|d|5|-0.181661
72|11|469|16|g|5|-0.1751
72|12|469|17|d|5|-0.197536
72|12|469|17|g|5|-0.193435
72|13|469|18|d|5|-0.228339
72|13|469|18|g|5|-0.210343
72|14|469|19|d|5|-0.27118
72|14|469|19|g|5|-0.206599
72|15|469|20|d|5|-0.187643
72|15|469|20|g|5|-0.229289
72|16|469|21|d|5|-0.259836
72|16|469|21|g|5|-0.214034
72|17|469|22|d|5|-0.210658
72|17|469|22|g|5|-0.169778
72|18|469|23|d|5|-0.20093
72|18|469|23|g|5|-0.215776
72|19|469|24|d|5|-0.271054
72|19|469|24|g|5|-0.161879
72|20|469|25|d|5|-0.225715
72|20|469|25|g|5|-0.209543
72|21|469|26|d|5|-0.226243
72|21|469|26|g|5|-0.18224
72|22|469|27|d|5|-0.237884
72|22|469|27|g|5|-0.208151
72|23|469|28|d|5|-0.223649
72|23|469|28|g|5|-0.228278
72|24|469|29|d|5|-0.216531
72|24|469|29|g|5|-0.191887
72|25|469|30|d|5|-0.203469
72|25|469|30|g|5|-0.168463
72|26|469|31|d|5|-0.246047
72|26|469|31|g|5|-0.198434
72|27|469|32|d|5|-0.271818
72|27|469|32|g|5|-0.169437
72|28|469|33|d|5|-0.183782
72|28|469|33|g|5|-0.172724
72|29|469|34|d|5|-0.221406
72|29|469|34|g|5|-0.232074
72|30|469|35|d|5|-0.217906
72|30|469|35|g|5|-0.169633
72|31|469|36|d|5|-0.195237
72|31|469|36|g|5|-0.169719
72|32|469|37|d|5|-0.252268
72|32|469|37|g|5|-0.219782
72|33|469|38|d|5|-0.238963
72|33|469|38|g|5|-0.166619
72|34|469|39|d|5|-0.193078
72|34|469|39|g|5|-0.203726
72|35|469|40|d|5|-0.196483
72|35|469|40|g|5|-0.226187
72|36|469|41|d|5|-0.240993
72|36|469|41|g|5|-0.230027
72|37|469|42|d|5|-0.270473
72|37|469|42|g|5|-0.193538
72|38|469|43|d|5|-0.221171
72|38|469|43|g|5|-0.227441
72|39|469|44|d|5|-0.209868
72|39|469|44|g|5|-0.168025
72|40|469|45|d|5|-0.213395
72|40|469|45|g|5|-0.177704
72|41|469|46|d|5|-0.236768
72|41|469|46|g|5|-0.173267
72|42|469|47|d|5|-0.264086
72|42|469|47|g|5|-0.225349
72|43|469|48|d|5|-0.259079
72|43|469|48|g|5|-0.205296
72|44|469|49|d|5|-0.20966
72|44|469|49|g|5|-0.237744
72|45|469|50|d|5|-0.236415
72|45|469|50|g|5|-0.22422
72|46|469|51|d|5|-0.195929
72|46|469|51|g|5|-0.245751
72|47|469|52|d|5|-0.232974
72|47|469|52|g|5|-0.209865
72|48|469|1|d|5|-0.197983
72|48|469|1|g|5|-0.208713
72|49|469|2|d|5|-0.263939
72|49|469|2|g|5|-0.235537
72|50|469|3|d|5|-0.22813
72|50|469|3|g|5|-0.193148
72|51|469|4|d|5|-0.182085
72|51|469|4|g|5|-0.198711
