p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.001827
72|2|72|3|h|1|-0.001831
72|3|72|4|h|1|-0.001809
72|4|72|5|h|1|-0.001242
72|5|72|6|h|1|-0.001231
72|6|72|7|h|1|-0.00173
72|7|72|8|h|1|-0.001229
72|8|72|9|h|1|-0.001411
72|9|72|10|h|1|-0.001232
72|10|72|11|h|1|-0.00147
72|11|72|12|h|1|-0.001255
72|12|72|13|h|1|-0.001352
72|13|72|14|h|1|-0.001594
72|14|72|15|h|1|-0.001696
72|15|72|16|h|1|-0.001827
72|16|72|17|h|1|-0.001823
72|17|72|18|h|1|-0.001765
72|18|72|19|h|1|-0.00131
72|19|72|20|h|1|-0.001824
72|20|72|21|h|1|-0.001566
72|21|72|22|h|1|-0.001689
72|22|72|23|h|1|-0.001423
72|23|72|24|h|1|-0.001304
72|24|72|25|h|1|-0.00138
72|25|72|26|h|1|-0.001497
72|26|72|27|h|1|-0.001494
72|27|72|28|h|1|-0.001319
72|28|72|29|h|1|-0.001583
72|29|72|30|h|1|-0.001267
72|30|72|31|h|1|-0.001777
72|31|72|32|h|1|-0.001802
72|32|72|33|h|1|-0.001299
72|33|72|34|h|1|-0.001672
72|34|72|35|h|1|-0.001592
72|35|72|36|h|1|-0.001249
72|36|72|37|h|1|-0.0018
72|37|72|38|h|1|-0.001423
72|38|72|39|h|1|-0.00177
72|39|72|40|h|1|-0.001777
72|40|72|41|h|1|-0.001803
72|41|72|42|h|1|-0.001786
72|42|72|43|h|1|-0.001248
72|43|72|44|h|1|-0.001247
72|44|72|45|h|1|-0.001286
72|45|72|46|h|1|-0.001757
72|46|72|47|h|1|-0.001385
72|47|72|48|h|1|-0.001682
72|48|72|49|h|1|-0.001477
72|49|72|50|h|1|-0.001308
72|50|72|51|h|1|-0.001478
72|51|72|52|h|1|-0.001329
72|52|72|1|h|1|-0.00167
72|1|198|6|d|5|-0.001671
72|1|198|6|g|5|0.375808
72|2|198|7|d|5|-0.001565
72|2|198|7|g|5|0.460803
72|3|198|8|d|5|-0.001786
72|3|198|8|g|5|0.369669
72|4|198|9|d|5|-0.001951
72|4|198|9|g|5|0.452654
72|5|198|10|d|5|-0.001591
72|5|198|10|g|5|0.459585
72|6|198|11|d|5|-0.001696
72|6|198|11|g|5|0.335667
72|7|198|12|d|5|-0.001462
72|7|198|12|g|5|0.35538
72|8|198|13|d|5|-0.001693
72|8|198|13|g|5|0.437164
72|9|198|14|d|5|-0.001497
72|9|198|14|g|5|0.425638
72|10|198|15|d|5|-0.00199
72|10|198|15|g|5|0.406748
72|11|198|16|d|5|-0.001716
72|11|198|16|g|5|0.413962
72|12|198|17|d|5|-0.001903
72|12|198|17|g|5|0.376542
72|13|198|18|d|5|-0.001878
72|13|198|18|g|5|0.372879
72|14|198|19|d|5|-0.00196
72|14|198|19|g|5|0.478879
72|15|198|20|d|5|-0.001445
72|15|198|20|g|5|0.375844
72|16|198|21|d|5|-0.001899
72|16|198|21|g|5|0.510268
72|17|198|22|d|5|-0.001753
72|17|198|22|g|5|0.491163
72|18|198|23|d|5|-0.001439
72|18|198|23|g|5|0.424749
72|19|198|24|d|5|-0.001556
72|19|198|24|g|5|0.444947
72|20|198|25|d|5|-0.001505
72|20|198|25|g|5|0.455928
72|21|198|26|d|5|-0.002029
72|21|198|26|g|5|0.469113
72|22|198|27|d|5|-0.00156
72|22|198|27|g|5|0.40095
72|23|198|28|d|5|-0.00146
72|23|198|28|g|5|0.4884
72|24|198|29|d|5|-0.001967
72|24|198|29|g|5|0.502934
72|25|198|30|d|5|-0.002003
72|25|198|30|g|5|0.439319
72|26|198|31|d|5|-0.001904
72|26|198|31|g|5|0.359332
72|27|198|32|d|5|-0.001692
72|27|198|32|g|5|0.481395
72|28|198|33|d|5|-0.001662
72|28|198|33|g|5|0.464037
72|29|198|34|d|5|-0.001708
72|29|198|34|g|5|0.461218
72|30|198|35|d|5|-0.00151
72|30|198|35|g|5|0.354391
72|31|198|36|d|5|-0.001962
72|31|198|36|g|5|0.435226
72|32|198|37|d|5|-0.001803
72|32|198|37|g|5|0.433557
72|33|198|38|d|5|-0.001586
72|33|198|38|g|5|0.424484
72|34|198|39|d|5|-0.001938
72|34|198|39|g|5|0.360504
72|35|198|40|d|5|-0.001971
72|35|198|40|g|5|0.39323
72|36|198|41|d|5|-0.001926
72|36|198|41|g|5|0.352511
72|37|198|42|d|5|-0.001694
72|37|198|42|g|5|0.395936
72|38|198|43|d|5|-0.001666
72|38|198|43|g|5|0.363709
72|39|198|44|d|5|-0.001649
72|39|198|44|g|5|0.40448
72|40|198|45|d|5|-0.001453
72|40|198|45|g|5|0.418136
72|41|198|46|d|5|-0.001487
72|41|198|46|g|5|0.411315
72|42|198|47|d|5|-0.001498
72|42|198|47|g|5|0.330626
72|43|198|48|d|5|-0.001994
72|43|198|48|g|5|0.439321
72|44|198|49|d|5|-0.001862
72|44|198|49|g|5|0.441575
72|45|198|50|d|5|-0.001907
72|45|198|50|g|5|0.314783
72|46|198|51|d|5|-0.001994
72|46|198|51|g|5|0.436221
72|47|198|52|d|5|-0.001657
72|47|198|52|g|5|0.33235
72|48|198|1|d|5|-0.001898
72|48|198|1|g|5|0.418406
72|49|198|2|d|5|-0.002054
72|49|198|2|g|5|0.455752
72|50|198|3|d|5|-0.001636
72|50|198|3|g|5|0.326121
72|51|198|4|d|5|-0.001741
72|51|198|4|g|5|0.3311
72|52|198|5|d|5|-0.001748
72|52|198|5|g|5|0.43269
72|1|216|6|d|5|-0.00197
72|1|216|6|g|5|0.44316
72|2|216|7|d|5|-0.001909
72|2|216|7|g|5|0.482348
72|3|216|8|d|5|-0.001638
72|3|216|8|g|5|0.436612
72|4|216|9|d|5|-0.001802
72|4|216|9|g|5|0.35116
72|5|216|10|d|5|-0.001481
72|5|216|10|g|5|0.441373
72|6|216|11|d|5|-0.002081
72|6|216|11|g|5|0.454741
72|7|216|12|d|5|-0.001618
72|7|216|12|g|5|0.413036
72|8|216|13|d|5|-0.001654
72|8|216|13|g|5|0.376594
72|9|216|14|d|5|-0.002
72|9|216|14|g|5|0.439568
72|10|216|15|d|5|-0.001765
72|10|216|15|g|5|0.518913
72|11|216|16|d|5|-0.002079
72|11|216|16|g|5|0.516375
72|12|216|17|d|5|-0.001542
72|12|216|17|g|5|0.5117
72|13|216|18|d|5|-0.001634
72|13|216|18|g|5|0.441053
72|14|216|19|d|5|-0.002005
72|14|216|19|g|5|0.447435
72|15|216|20|d|5|-0.00158
72|15|216|20|g|5|0.447569
72|16|216|21|d|5|-0.001528
72|16|216|21|g|5|0.463936
72|17|216|22|d|5|-0.001904
72|17|216|22|g|5|0.444191
72|18|216|23|d|5|-0.002046
72|18|216|23|g|5|0.43687
72|19|216|24|d|5|-0.001572
72|19|216|24|g|5|0.403058
72|20|216|25|d|5|-0.00174
72|20|216|25|g|5|0.50512
72|21|216|26|d|5|-0.001867
72|21|216|26|g|5|0.445574
72|22|216|27|d|5|-0.001942
72|22|216|27|g|5|0.490872
72|23|216|28|d|5|-0.001989
72|23|216|28|g|5|0.440575
72|24|216|29|d|5|-0.001878
72|24|216|29|g|5|0.499773
72|25|216|30|d|5|-0.001492
72|25|216|30|g|5|0.524238
72|26|216|31|d|5|-0.002068
72|26|216|31|g|5|0.499257
72|27|216|32|d|5|-0.001766
72|27|216|32|g|5|0.363698
72|28|216|33|d|5|-0.002094
72|28|216|33|g|5|0.359324
72|29|216|34|d|5|-0.001896
72|29|216|34|g|5|0.404229
72|30|216|35|d|5|-0.002032
72|30|216|35|g|5|0.501933
72|31|216|36|d|5|-0.001733
72|31|216|36|g|5|0.328285
72|32|216|37|d|5|-0.001965
72|32|216|37|g|5|0.47383
72|33|216|38|d|5|-0.001677
72|33|216|38|g|5|0.3307
72|34|216|39|d|5|-0.001981
72|34|216|39|g|5|0.459041
72|35|216|40|d|5|-0.001634
72|35|216|40|g|5|0.373959
72|36|216|41|d|5|-0.001945
72|36|216|41|g|5|0.383494
72|37|216|42|d|5|-0.002043
72|37|216|42|g|5|0.371085
72|38|216|43|d|5|-0.001591
72|38|216|43|g|5|0.435771
72|39|216|44|d|5|-0.001748
72|39|216|44|g|5|0.493014
72|40|216|45|d|5|-0.001639
72|40|216|45|g|5|0.303668
72|41|216|46|d|5|-0.001467
72|41|216|46|g|5|0.320549
72|42|216|47|d|5|-0.001909
72|42|216|47|g|5|0.317856
72|43|216|48|d|5|-0.001996
72|43|216|48|g|5|0.331798
72|44|216|49|d|5|-0.001948
72|44|216|49|g|5|0.429635
72|45|216|50|d|5|-0.001649
72|45|216|50|g|5|0.372852
72|46|216|51|d|5|-0.00164
72|46|216|51|g|5|0.33792
72|47|216|52|d|5|-0.002002
72|47|216|52|g|5|0.342627
72|48|216|1|d|5|-0.001964
72|48|216|1|g|5|0.406704
72|49|216|2|d|5|-0.001478
72|49|216|2|g|5|0.350012
72|50|216|3|d|5|-0.001824
72|50|216|3|g|5|0.418052
72|51|216|4|d|5|-0.00192
72|51|216|4|g|5|0.383814
72|52|216|5|d|5|-0.001801
72|52|216|5|g|5|0.411025
72|1|469|6|d|5|-0.002106
72|1|469|6|g|5|0.452618
72|2|469|7|d|5|-0.001482
72|2|469|7|g|5|0.425047
72|3|469|8|d|5|-0.002111
72|3|469|8|g|5|0.371101
72|4|469|9|d|5|-0.00147
72|4|469|9|g|5|0.474738
72|5|469|10|d|5|-0.001535
72|5|469|10|g|5|0.507392
72|6|469|11|d|5|-0.00174
72|6|469|11|g|5|0.351019
72|7|469|12|d|5|-0.001845
