p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.459847
72|2|72|3|h|1|-0.43841
72|3|72|4|h|1|-0.529971
72|4|72|5|h|1|-0.567425
72|5|72|6|h|1|-0.496224
72|6|72|7|h|1|-0.408785
72|7|72|8|h|1|-0.493601
72|8|72|9|h|1|-0.552827
72|9|72|10|h|1|-0.539398
72|10|72|11|h|1|-0.388255
72|11|72|12|h|1|-0.498551
72|12|72|13|h|1|-0.526851
72|13|72|14|h|1|-0.440645
72|14|72|15|h|1|-0.538342
72|15|72|16|h|1|-0.521919
72|16|72|17|h|1|-0.573737
72|17|72|18|h|1|-0.474242
72|18|72|19|h|1|-0.462001
72|19|72|20|h|1|-0.474172
72|20|72|21|h|1|-0.459809
72|21|72|22|h|1|-0.528599
72|22|72|23|h|1|-0.429031
72|23|72|24|h|1|-0.510669
72|24|72|25|h|1|-0.478509
72|25|72|26|h|1|-0.493017
72|26|72|27|h|1|-0.416323
72|27|72|28|h|1|-0.463337
72|28|72|29|h|1|-0.49119
72|29|72|30|h|1|-0.570822
72|30|72|31|h|1|-0.570954
72|31|72|32|h|1|-0.521866
72|32|72|33|h|1|-0.435992
72|33|72|34|h|1|-0.435819
72|34|72|35|h|1|-0.477479
72|35|72|36|h|1|-0.385428
72|36|72|37|h|1|-0.546896
72|37|72|38|h|1|-0.416994
72|38|72|39|h|1|-0.446507
72|39|72|40|h|1|-0.57365
72|40|72|41|h|1|-0.396715
72|41|72|42|h|1|-0.476223
72|42|72|43|h|1|-0.544139
72|43|72|44|h|1|-0.414518
72|44|72|45|h|1|-0.396696
72|45|72|46|h|1|-0.496811
72|46|72|47|h|1|-0.499955
72|47|72|48|h|1|-0.439489
72|48|72|49|h|1|-0.439598
72|49|72|50|h|1|-0.555105
72|50|72|51|h|1|-0.550729
72|51|72|52|h|1|-0.508152
72|52|72|1|h|1|-0.43917
72|1|198|6|d|5|-0.457878
72|1|198|6|g|5|-0.135019
72|2|198|7|d|5|-0.56039
72|2|198|7|g|5|-0.133819
72|3|198|8|d|5|-0.662479
72|3|198|8|g|5|-0.128883
