p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.027775
72|2|72|3|h|1|-0.020182
72|3|72|4|h|1|-0.029325
72|4|72|5|h|1|-0.019745
72|5|72|6|h|1|-0.023632
72|6|72|7|h|1|-0.020133
72|7|72|8|h|1|-0.019768
72|8|72|9|h|1|-0.026691
72|9|72|10|h|1|-0.024506
72|10|72|11|h|1|-0.026825
72|11|72|12|h|1|-0.027733
72|12|72|13|h|1|-0.026402
72|13|72|14|h|1|-0.023502
72|14|72|15|h|1|-0.027869
72|15|72|16|h|1|-0.028495
72|16|72|17|h|1|-0.026082
72|17|72|18|h|1|-0.027592
72|18|72|19|h|1|-0.024878
72|19|72|20|h|1|-0.025413
72|20|72|21|h|1|-0.022135
72|21|72|22|h|1|-0.022146
72|22|72|23|h|1|-0.028973
72|23|72|24|h|1|-0.021998
72|24|72|25|h|1|-0.021863
72|25|72|26|h|1|-0.027395
72|26|72|27|h|1|-0.021634
72|27|72|28|h|1|-0.024506
72|28|72|29|h|1|-0.020108
72|29|72|30|h|1|-0.021347
72|30|72|31|h|1|-0.029249
72|31|72|32|h|1|-0.028764
72|32|72|33|h|1|-0.020124
72|33|72|34|h|1|-0.019766
72|34|72|35|h|1|-0.026417
72|35|72|36|h|1|-0.025997
72|36|72|37|h|1|-0.023291
72|37|72|38|h|1|-0.026352
72|38|72|39|h|1|-0.02053
72|39|72|40|h|1|-0.027383
72|40|72|41|h|1|-0.024809
72|41|72|42|h|1|-0.02898
72|42|72|43|h|1|-0.023673
72|43|72|44|h|1|-0.020409
72|44|72|45|h|1|-0.023696
72|45|72|46|h|1|-0.02368
72|46|72|47|h|1|-0.021979
72|47|72|48|h|1|-0.025596
72|48|72|49|h|1|-0.026327
72|49|72|50|h|1|-0.026943
72|50|72|51|h|1|-0.024604
72|51|72|52|h|1|-0.02535
72|52|72|1|h|1|-0.02714
72|1|198|6|d|5|-0.023472
72|1|198|6|g|5|0.347028
72|2|198|7|d|5|-0.02935
72|2|198|7|g|5|0.436108
72|3|198|8|d|5|-0.028465
72|3|198|8|g|5|0.349452
72|4|198|9|d|5|-0.032517
72|4|198|9|g|5|0.379675
72|5|198|10|d|5|-0.02753
72|5|198|10|g|5|0.394746
72|6|198|11|d|5|-0.022902
72|6|198|11|g|5|0.365607
72|7|198|12|d|5|-0.031749
72|7|198|12|g|5|0.373799
72|8|198|13|d|5|-0.0322
72|8|198|13|g|5|0.345381
72|9|198|14|d|5|-0.030162
72|9|198|14|g|5|0.338987
72|10|198|15|d|5|-0.031065
72|10|198|15|g|5|0.448958
72|11|198|16|d|5|-0.02268
72|11|198|16|g|5|0.476682
72|12|198|17|d|5|-0.031038
72|12|198|17|g|5|0.397998
72|13|198|18|d|5|-0.029633
72|13|198|18|g|5|0.350155
72|14|198|19|d|5|-0.024976
72|14|198|19|g|5|0.430179
72|15|198|20|d|5|-0.027932
72|15|198|20|g|5|0.477873
72|16|198|21|d|5|-0.027536
72|16|198|21|g|5|0.38298
72|17|198|22|d|5|-0.022825
72|17|198|22|g|5|0.428927
72|18|198|23|d|5|-0.02985
72|18|198|23|g|5|0.43321
72|19|198|24|d|5|-0.033502
72|19|198|24|g|5|0.501244
72|20|198|25|d|5|-0.031548
72|20|198|25|g|5|0.400595
72|21|198|26|d|5|-0.028509
72|21|198|26|g|5|0.413991
72|22|198|27|d|5|-0.032737
72|22|198|27|g|5|0.362608
72|23|198|28|d|5|-0.028027
72|23|198|28|g|5|0.422276
72|24|198|29|d|5|-0.029817
72|24|198|29|g|5|0.41698
72|25|198|30|d|5|-0.026603
72|25|198|30|g|5|0.378296
72|26|198|31|d|5|-0.029264
72|26|198|31|g|5|0.474405
72|27|198|32|d|5|-0.025642
72|27|198|32|g|5|0.360505
72|28|198|33|d|5|-0.024906
72|28|198|33|g|5|0.44598
72|29|198|34|d|5|-0.025265
72|29|198|34|g|5|0.417635
72|30|198|35|d|5|-0.025859
72|30|198|35|g|5|0.434187
72|31|198|36|d|5|-0.028841
72|31|198|36|g|5|0.346556
72|32|198|37|d|5|-0.029281
72|32|198|37|g|5|0.383761
72|33|198|38|d|5|-0.029347
72|33|198|38|g|5|0.374405
72|34|198|39|d|5|-0.032816
72|34|198|39|g|5|0.317177
72|35|198|40|d|5|-0.02873
72|35|198|40|g|5|0.421708
72|36|198|41|d|5|-0.023085
72|36|198|41|g|5|0.308696
