p_o|p_d|t_1|t_2|demand
72|198|1|2|511.06
72|198|2|3|459.36
72|198|3|4|581.08
72|198|4|6|545.73
72|198|5|6|589.31
72|198|6|8|546.48
72|198|7|8|506.69
72|198|8|9|433.16
72|198|9|11|464.84
72|198|10|11|579.56
72|198|11|12|554.21
72|198|12|14|594.42
72|198|13|15|469.53
72|198|14|15|496.65
72|198|15|16|557.94
72|198|16|17|512.65
72|198|17|18|497.74
72|198|18|20|488.36
72|198|19|21|467.37
72|198|20|21|531.75
72|198|21|22|506.13
72|198|22|24|607.02
72|198|23|24|654.74
72|198|24|26|634.05
72|198|25|27|457.36
72|198|26|27|440.31
72|198|27|29|501.62
72|198|28|29|554.33
72|198|29|30|534.98
72|198|30|31|490.64
72|198|31|32|491.98
72|198|32|34|425.01
72|198|33|34|561.05
72|198|34|36|494.62
72|198|35|36|436.19
72|198|36|37|592.32
72|198|37|38|436.52
72|198|38|40|553.86
72|198|39|40|528.03
72|198|40|42|514.73
72|198|41|43|449.78
72|198|42|43|530.68
72|198|43|44|492.29
72|198|44|45|509.47
72|198|45|46|423.54
72|198|46|48|471.21
72|198|47|49|552.56
72|198|48|49|551.57
72|198|49|51|415.1
72|198|50|52|410.44
72|198|51|1|558.48
72|198|52|2|443.96
72|216|1|2|8.51
72|216|2|4|8.14
72|216|3|5|8.0
72|216|4|6|7.6
72|216|5|7|7.44
72|216|6|8|7.63
72|216|7|9|6.56
72|216|8|10|8.89
72|216|9|11|8.37
72|216|10|11|8.14
72|216|11|13|7.55
72|216|12|14|10.04
72|216|13|14|7.95
72|216|14|16|9.27
72|216|15|16|9.97
72|216|16|17|9.91
72|216|17|18|7.29
72|216|18|20|8.51
72|216|19|21|7.76
72|216|20|21|10.39
72|216|21|23|8.87
72|216|22|24|9.22
72|216|23|24|8.63
72|216|24|26|8.44
72|216|25|27|8.27
72|216|26|27|8.39
72|216|27|28|9.01
72|216|28|29|8.37
72|216|29|31|9.14
72|216|30|32|9.81
72|216|31|33|9.22
72|216|32|33|9.59
72|216|33|35|6.53
72|216|34|35|9.2
72|216|35|37|7.95
72|216|36|37|6.31
72|216|37|38|8.73
72|216|38|40|9.83
72|216|39|41|9.82
72|216|40|41|8.2
72|216|41|43|7.48
72|216|42|44|7.92
72|216|43|44|6.79
72|216|44|46|6.77
72|216|45|46|8.55
72|216|46|47|7.34
72|216|47|49|7.44
72|216|48|49|6.73
72|216|49|51|7.11
72|216|50|52|7.44
72|216|51|52|6.81
72|216|52|1|7.97
72|469|1|2|269.38
72|469|2|4|325.21
72|469|3|5|258.82
72|469|4|6|280.09
72|469|5|7|317.79
72|469|6|8|273.73
72|469|7|8|265.42
72|469|8|10|290.15
72|469|9|10|297.93
72|469|10|11|297.74
72|469|11|12|270.7
72|469|12|14|281.5
72|469|13|15|346.2
72|469|14|16|279.18
72|469|15|16|338.38
72|469|16|18|345.87
72|469|17|19|334.02
72|469|18|20|311.09
72|469|19|20|310.07
72|469|20|22|299.99
72|469|21|23|336.48
72|469|22|23|307.47
72|469|23|24|274.05
72|469|24|25|362.13
72|469|25|27|249.27
72|469|26|28|249.4
72|469|27|28|245.88
72|469|28|29|361.04
72|469|29|30|288.93
72|469|30|31|249.18
72|469|31|33|311.17
72|469|32|33|279.0
72|469|33|35|318.73
72|469|34|35|223.43
72|469|35|36|249.52
72|469|36|38|229.45
72|469|37|38|236.93
72|469|38|39|296.58
