p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.181637
72|2|72|3|h|1|-0.205657
72|3|72|4|h|1|-0.226146
72|4|72|5|h|1|-0.162166
72|5|72|6|h|1|-0.212255
72|6|72|7|h|1|-0.212838
72|7|72|8|h|1|-0.218962
72|8|72|9|h|1|-0.17782
72|9|72|10|h|1|-0.189378
72|10|72|11|h|1|-0.175521
72|11|72|12|h|1|-0.180919
72|12|72|13|h|1|-0.232636
72|13|72|14|h|1|-0.191661
72|14|72|15|h|1|-0.223235
72|15|72|16|h|1|-0.219029
72|16|72|17|h|1|-0.191572
72|17|72|18|h|1|-0.234491
72|18|72|19|h|1|-0.222626
72|19|72|20|h|1|-0.194563
72|20|72|21|h|1|-0.181007
72|21|72|22|h|1|-0.162636
72|22|72|23|h|1|-0.193161
72|23|72|24|h|1|-0.184949
72|24|72|25|h|1|-0.212485
72|25|72|26|h|1|-0.158278
72|26|72|27|h|1|-0.221894
72|27|72|28|h|1|-0.189386
72|28|72|29|h|1|-0.193548
72|29|72|30|h|1|-0.171061
72|30|72|31|h|1|-0.230204
72|31|72|32|h|1|-0.187956
72|32|72|33|h|1|-0.222778
72|33|72|34|h|1|-0.175344
72|34|72|35|h|1|-0.16431
72|35|72|36|h|1|-0.206559
72|36|72|37|h|1|-0.233882
72|37|72|38|h|1|-0.207435
72|38|72|39|h|1|-0.204439
72|39|72|40|h|1|-0.191392
72|40|72|41|h|1|-0.178977
72|41|72|42|h|1|-0.190499
72|42|72|43|h|1|-0.168409
72|43|72|44|h|1|-0.177261
72|44|72|45|h|1|-0.194931
72|45|72|46|h|1|-0.168083
72|46|72|47|h|1|-0.218766
72|47|72|48|h|1|-0.157642
72|48|72|49|h|1|-0.181938
72|49|72|50|h|1|-0.197225
72|50|72|51|h|1|-0.229535
72|51|72|52|h|1|-0.201676
72|52|72|1|h|1|-0.179847
72|1|198|6|d|5|-0.213274
72|1|198|6|g|5|0.165448
72|2|198|7|d|5|-0.197695
72|2|198|7|g|5|0.180016
72|3|198|8|d|5|-0.22492
72|3|198|8|g|5|0.197353
72|4|198|9|d|5|-0.189668
72|4|198|9|g|5|0.177162
72|5|198|10|d|5|-0.228555
72|5|198|10|g|5|0.180393
72|6|198|11|d|5|-0.202897
72|6|198|11|g|5|0.196889
72|7|198|12|d|5|-0.24385
72|7|198|12|g|5|0.168384
72|8|198|13|d|5|-0.22415
72|8|198|13|g|5|0.207701
72|9|198|14|d|5|-0.243895
72|9|198|14|g|5|0.162501
72|10|198|15|d|5|-0.213989
72|10|198|15|g|5|0.226385
72|11|198|16|d|5|-0.19761
72|11|198|16|g|5|0.182107
72|12|198|17|d|5|-0.238479
72|12|198|17|g|5|0.186193
72|13|198|18|d|5|-0.210695
72|13|198|18|g|5|0.202657
72|14|198|19|d|5|-0.249396
72|14|198|19|g|5|0.202185
72|15|198|20|d|5|-0.262348
72|15|198|20|g|5|0.182287
72|16|198|21|d|5|-0.24972
72|16|198|21|g|5|0.212978
72|17|198|22|d|5|-0.25539
72|17|198|22|g|5|0.199511
72|18|198|23|d|5|-0.225053
72|18|198|23|g|5|0.256749
72|19|198|24|d|5|-0.256759
72|19|198|24|g|5|0.211771
72|20|198|25|d|5|-0.25589
72|20|198|25|g|5|0.238545
72|21|198|26|d|5|-0.218464
72|21|198|26|g|5|0.241525
72|22|198|27|d|5|-0.184142
72|22|198|27|g|5|0.177579
72|23|198|28|d|5|-0.209172
72|23|198|28|g|5|0.25814
72|24|198|29|d|5|-0.190358
72|24|198|29|g|5|0.232132
72|25|198|30|d|5|-0.246318
72|25|198|30|g|5|0.18987
72|26|198|31|d|5|-0.194937
72|26|198|31|g|5|0.169826
72|27|198|32|d|5|-0.195746
72|27|198|32|g|5|0.236816
72|28|198|33|d|5|-0.26693
72|28|198|33|g|5|0.242355
72|29|198|34|d|5|-0.214463
72|29|198|34|g|5|0.229872
72|30|198|35|d|5|-0.256329
72|30|198|35|g|5|0.242238
72|31|198|36|d|5|-0.187024
72|31|198|36|g|5|0.163742
72|32|198|37|d|5|-0.266475
72|32|198|37|g|5|0.198176
72|33|198|38|d|5|-0.256992
72|33|198|38|g|5|0.178829
72|34|198|39|d|5|-0.216979
72|34|198|39|g|5|0.175855
72|35|198|40|d|5|-0.224215
72|35|198|40|g|5|0.155552
72|36|198|41|d|5|-0.212883
72|36|198|41|g|5|0.150038
72|37|198|42|d|5|-0.229343
72|37|198|42|g|5|0.191835
