p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.003415
72|2|72|3|h|1|-0.003181
72|3|72|4|h|1|-0.003591
72|4|72|5|h|1|-0.002633
72|5|72|6|h|1|-0.003126
72|6|72|7|h|1|-0.002502
72|7|72|8|h|1|-0.003578
72|8|72|9|h|1|-0.003464
72|9|72|10|h|1|-0.003307
72|10|72|11|h|1|-0.002625
72|11|72|12|h|1|-0.002561
72|12|72|13|h|1|-0.002603
72|13|72|14|h|1|-0.003127
72|14|72|15|h|1|-0.002591
72|15|72|16|h|1|-0.003482
72|16|72|17|h|1|-0.003535
72|17|72|18|h|1|-0.00249
72|18|72|19|h|1|-0.003064
72|19|72|20|h|1|-0.00265
72|20|72|21|h|1|-0.003658
72|21|72|22|h|1|-0.003279
72|22|72|23|h|1|-0.002768
72|23|72|24|h|1|-0.003218
72|24|72|25|h|1|-0.002537
72|25|72|26|h|1|-0.003252
72|26|72|27|h|1|-0.002771
72|27|72|28|h|1|-0.003623
72|28|72|29|h|1|-0.003372
72|29|72|30|h|1|-0.002909
72|30|72|31|h|1|-0.00335
72|31|72|32|h|1|-0.002531
72|32|72|33|h|1|-0.003444
72|33|72|34|h|1|-0.002927
72|34|72|35|h|1|-0.003459
72|35|72|36|h|1|-0.002644
72|36|72|37|h|1|-0.002497
72|37|72|38|h|1|-0.003478
72|38|72|39|h|1|-0.003206
72|39|72|40|h|1|-0.003668
72|40|72|41|h|1|-0.003065
72|41|72|42|h|1|-0.00316
72|42|72|43|h|1|-0.003446
72|43|72|44|h|1|-0.003322
72|44|72|45|h|1|-0.003294
72|45|72|46|h|1|-0.003239
72|46|72|47|h|1|-0.002744
72|47|72|48|h|1|-0.003158
72|48|72|49|h|1|-0.002939
72|49|72|50|h|1|-0.003297
72|50|72|51|h|1|-0.002916
72|51|72|52|h|1|-0.002549
72|52|72|1|h|1|-0.003094
72|1|198|6|d|5|-0.00358
72|1|198|6|g|5|0.437811
72|2|198|7|d|5|-0.004181
72|2|198|7|g|5|0.358956
72|3|198|8|d|5|-0.004249
72|3|198|8|g|5|0.371343
72|4|198|9|d|5|-0.003596
72|4|198|9|g|5|0.48929
72|5|198|10|d|5|-0.003528
72|5|198|10|g|5|0.470487
72|6|198|11|d|5|-0.003705
72|6|198|11|g|5|0.36487
72|7|198|12|d|5|-0.003006
72|7|198|12|g|5|0.400686
72|8|198|13|d|5|-0.003905
72|8|198|13|g|5|0.346272
72|9|198|14|d|5|-0.004244
72|9|198|14|g|5|0.48257
72|10|198|15|d|5|-0.003769
72|10|198|15|g|5|0.515658
72|11|198|16|d|5|-0.002939
72|11|198|16|g|5|0.360991
72|12|198|17|d|5|-0.003817
72|12|198|17|g|5|0.348735
72|13|198|18|d|5|-0.003487
72|13|198|18|g|5|0.480334
72|14|198|19|d|5|-0.002865
72|14|198|19|g|5|0.478902
