p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.09374
72|2|72|3|h|1|-0.068113
72|3|72|4|h|1|-0.098973
72|4|72|5|h|1|-0.06664
72|5|72|6|h|1|-0.079757
72|6|72|7|h|1|-0.067948
72|7|72|8|h|1|-0.066717
72|8|72|9|h|1|-0.090084
72|9|72|10|h|1|-0.082709
72|10|72|11|h|1|-0.090533
72|11|72|12|h|1|-0.0936
72|12|72|13|h|1|-0.089106
72|13|72|14|h|1|-0.079318
72|14|72|15|h|1|-0.094059
72|15|72|16|h|1|-0.096172
72|16|72|17|h|1|-0.088028
72|17|72|18|h|1|-0.093122
72|18|72|19|h|1|-0.083964
72|19|72|20|h|1|-0.085768
72|20|72|21|h|1|-0.074705
72|21|72|22|h|1|-0.074742
72|22|72|23|h|1|-0.097785
72|23|72|24|h|1|-0.074242
72|24|72|25|h|1|-0.073789
72|25|72|26|h|1|-0.092459
72|26|72|27|h|1|-0.073013
72|27|72|28|h|1|-0.082706
72|28|72|29|h|1|-0.067865
72|29|72|30|h|1|-0.072047
72|30|72|31|h|1|-0.098716
72|31|72|32|h|1|-0.097077
72|32|72|33|h|1|-0.067918
72|33|72|34|h|1|-0.06671
72|34|72|35|h|1|-0.089157
72|35|72|36|h|1|-0.08774
72|36|72|37|h|1|-0.078607
72|37|72|38|h|1|-0.088938
72|38|72|39|h|1|-0.069288
72|39|72|40|h|1|-0.092418
72|40|72|41|h|1|-0.08373
72|41|72|42|h|1|-0.097806
72|42|72|43|h|1|-0.079895
72|43|72|44|h|1|-0.06888
72|44|72|45|h|1|-0.079974
72|45|72|46|h|1|-0.079919
72|46|72|47|h|1|-0.074178
72|47|72|48|h|1|-0.086385
72|48|72|49|h|1|-0.088853
72|49|72|50|h|1|-0.090932
72|50|72|51|h|1|-0.08304
72|51|72|52|h|1|-0.085556
72|52|72|1|h|1|-0.091597
72|1|198|6|d|5|-0.079217
72|1|198|6|g|5|0.28478
72|2|198|7|d|5|-0.099055
72|2|198|7|g|5|0.364206
72|3|198|8|d|5|-0.096068
72|3|198|8|g|5|0.292877
72|4|198|9|d|5|-0.109744
72|4|198|9|g|5|0.315506
72|5|198|10|d|5|-0.092913
72|5|198|10|g|5|0.32803
72|6|198|11|d|5|-0.077294
72|6|198|11|g|5|0.301895
72|7|198|12|d|5|-0.107153
72|7|198|12|g|5|0.30866
72|8|198|13|d|5|-0.108676
72|8|198|13|g|5|0.285194
72|9|198|14|d|5|-0.101797
72|9|198|14|g|5|0.281186
72|10|198|15|d|5|-0.104845
72|10|198|15|g|5|0.374573
72|11|198|16|d|5|-0.076544
72|11|198|16|g|5|0.397607
72|12|198|17|d|5|-0.104753
72|12|198|17|g|5|0.331401
72|13|198|18|d|5|-0.10001
72|13|198|18|g|5|0.291123
72|14|198|19|d|5|-0.084293
72|14|198|19|g|5|0.357927
72|15|198|20|d|5|-0.09427
72|15|198|20|g|5|0.400321
72|16|198|21|d|5|-0.092934
72|16|198|21|g|5|0.31976
72|17|198|22|d|5|-0.077036
72|17|198|22|g|5|0.35915
72|18|198|23|d|5|-0.100745
72|18|198|23|g|5|0.364723
72|19|198|24|d|5|-0.113071
72|19|198|24|g|5|0.421155
72|20|198|25|d|5|-0.106474
72|20|198|25|g|5|0.336511
72|21|198|26|d|5|-0.096216
72|21|198|26|g|5|0.344631
72|22|198|27|d|5|-0.110489
72|22|198|27|g|5|0.299173
72|23|198|28|d|5|-0.09459
72|23|198|28|g|5|0.35432
72|24|198|29|d|5|-0.100632
72|24|198|29|g|5|0.350037
72|25|198|30|d|5|-0.089783
72|25|198|30|g|5|0.317052
72|26|198|31|d|5|-0.098766
72|26|198|31|g|5|0.395707
72|27|198|32|d|5|-0.086542
72|27|198|32|g|5|0.301214
72|28|198|33|d|5|-0.084058
72|28|198|33|g|5|0.37227
72|29|198|34|d|5|-0.08527
72|29|198|34|g|5|0.348948
72|30|198|35|d|5|-0.087273
72|30|198|35|g|5|0.363554
72|31|198|36|d|5|-0.09734
72|31|198|36|g|5|0.285691
72|32|198|37|d|5|-0.098824
72|32|198|37|g|5|0.315651
72|33|198|38|d|5|-0.099048
72|33|198|38|g|5|0.307425
72|34|198|39|d|5|-0.110754
72|34|198|39|g|5|0.258565
72|35|198|40|d|5|-0.096963
72|35|198|40|g|5|0.34335
72|36|198|41|d|5|-0.077912
72|36|198|41|g|5|0.252878
72|37|198|42|d|5|-0.091641
72|37|198|42|g|5|0.348356
72|38|198|43|d|5|-0.099272
72|38|198|43|g|5|0.375547
72|39|198|44|d|5|-0.113992
72|39|198|44|g|5|0.329696
72|40|198|45|d|5|-0.109291
72|40|198|45|g|5|0.273146
72|41|198|46|d|5|-0.0946
72|41|198|46|g|5|0.270608
72|42|198|47|d|5|-0.095005
72|42|198|47|g|5|0.349912
72|43|198|48|d|5|-0.091436
72|43|198|48|g|5|0.277913
72|44|198|49|d|5|-0.108348
72|44|198|49|g|5|0.301707
72|45|198|50|d|5|-0.09194
72|45|198|50|g|5|0.309183
72|46|198|51|d|5|-0.093052
72|46|198|51|g|5|0.34146
72|47|198|52|d|5|-0.089007
72|47|198|52|g|5|0.252485
72|48|198|1|d|5|-0.107528
72|48|198|1|g|5|0.286373
72|49|198|2|d|5|-0.100731
72|49|198|2|g|5|0.285046
72|50|198|3|d|5|-0.084469
72|50|198|3|g|5|0.26301
72|51|198|4|d|5|-0.086898
72|51|198|4|g|5|0.31558
72|52|198|5|d|5|-0.10551
72|52|198|5|g|5|0.351643
72|1|216|6|d|5|-0.103839
72|1|216|6|g|5|0.352191
72|2|216|7|d|5|-0.098774
72|2|216|7|g|5|0.406302
72|3|216|8|d|5|-0.083626
72|3|216|8|g|5|0.417939
72|4|216|9|d|5|-0.103374
72|4|216|9|g|5|0.341017
72|5|216|10|d|5|-0.082062
72|5|216|10|g|5|0.33106
72|6|216|11|d|5|-0.090551
72|6|216|11|g|5|0.349288
72|7|216|12|d|5|-0.108664
72|7|216|12|g|5|0.346086
72|8|216|13|d|5|-0.083714
72|8|216|13|g|5|0.379309
72|9|216|14|d|5|-0.081818
72|9|216|14|g|5|0.270376
72|10|216|15|d|5|-0.080374
72|10|216|15|g|5|0.391848
72|11|216|16|d|5|-0.102341
72|11|216|16|g|5|0.351243
72|12|216|17|d|5|-0.103916
72|12|216|17|g|5|0.355931
72|13|216|18|d|5|-0.094548
72|13|216|18|g|5|0.352584
72|14|216|19|d|5|-0.100095
72|14|216|19|g|5|0.305851
72|15|216|20|d|5|-0.085114
72|15|216|20|g|5|0.313373
72|16|216|21|d|5|-0.094308
72|16|216|21|g|5|0.385029
72|17|216|22|d|5|-0.095238
72|17|216|22|g|5|0.397331
72|18|216|23|d|5|-0.107717
72|18|216|23|g|5|0.365451
72|19|216|24|d|5|-0.083914
72|19|216|24|g|5|0.318874
72|20|216|25|d|5|-0.099003
72|20|216|25|g|5|0.331291
72|21|216|26|d|5|-0.087536
72|21|216|26|g|5|0.321698
72|22|216|27|d|5|-0.11331
72|22|216|27|g|5|0.306456
72|23|216|28|d|5|-0.087834
72|23|216|28|g|5|0.321025
72|24|216|29|d|5|-0.112322
72|24|216|29|g|5|0.321234
72|25|216|30|d|5|-0.105892
72|25|216|30|g|5|0.319701
72|26|216|31|d|5|-0.092996
72|26|216|31|g|5|0.30331
72|27|216|32|d|5|-0.110599
72|27|216|32|g|5|0.330177
72|28|216|33|d|5|-0.094466
72|28|216|33|g|5|0.298834
72|29|216|34|d|5|-0.106831
72|29|216|34|g|5|0.367367
72|30|216|35|d|5|-0.091385
72|30|216|35|g|5|0.332111
72|31|216|36|d|5|-0.089876
72|31|216|36|g|5|0.317638
72|32|216|37|d|5|-0.083646
72|32|216|37|g|5|0.348169
72|33|216|38|d|5|-0.11135
