p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.207962
72|2|72|3|h|1|-0.228386
72|3|72|4|h|1|-0.167502
72|4|72|5|h|1|-0.20559
72|5|72|6|h|1|-0.22482
72|6|72|7|h|1|-0.210696
72|7|72|8|h|1|-0.232881
72|8|72|9|h|1|-0.227514
72|9|72|10|h|1|-0.201939
72|10|72|11|h|1|-0.218719
72|11|72|12|h|1|-0.162046
72|12|72|13|h|1|-0.232286
72|13|72|14|h|1|-0.164691
72|14|72|15|h|1|-0.210042
72|15|72|16|h|1|-0.182911
72|16|72|17|h|1|-0.198846
72|17|72|18|h|1|-0.217429
72|18|72|19|h|1|-0.217437
72|19|72|20|h|1|-0.227499
72|20|72|21|h|1|-0.228828
72|21|72|22|h|1|-0.183384
72|22|72|23|h|1|-0.2104
72|23|72|24|h|1|-0.229596
72|24|72|25|h|1|-0.160729
72|25|72|26|h|1|-0.174721
72|26|72|27|h|1|-0.184213
72|27|72|28|h|1|-0.191891
72|28|72|29|h|1|-0.210729
72|29|72|30|h|1|-0.196539
72|30|72|31|h|1|-0.230403
72|31|72|32|h|1|-0.210162
72|32|72|33|h|1|-0.192229
72|33|72|34|h|1|-0.233908
72|34|72|35|h|1|-0.162382
72|35|72|36|h|1|-0.210224
72|36|72|37|h|1|-0.222099
72|37|72|38|h|1|-0.226955
72|38|72|39|h|1|-0.229745
72|39|72|40|h|1|-0.227426
72|40|72|41|h|1|-0.208864
72|41|72|42|h|1|-0.226986
72|42|72|43|h|1|-0.210605
72|43|72|44|h|1|-0.171775
72|44|72|45|h|1|-0.1795
72|45|72|46|h|1|-0.192193
72|46|72|47|h|1|-0.189648
72|47|72|48|h|1|-0.218296
72|48|72|49|h|1|-0.178336
72|49|72|50|h|1|-0.208627
72|50|72|51|h|1|-0.215809
72|51|72|52|h|1|-0.18139
72|52|72|1|h|1|-0.222678
72|1|198|6|d|5|-0.191515
72|1|198|6|g|5|0.272566
72|2|198|7|d|5|-0.218357
72|2|198|7|g|5|0.364287
72|3|198|8|d|5|-0.266092
72|3|198|8|g|5|0.358401
72|4|198|9|d|5|-0.230692
72|4|198|9|g|5|0.337563
72|5|198|10|d|5|-0.24467
72|5|198|10|g|5|0.339919
72|6|198|11|d|5|-0.181661
