p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.011772
72|2|72|3|h|1|-0.011223
72|3|72|4|h|1|-0.013567
72|4|72|5|h|1|-0.014526
72|5|72|6|h|1|-0.012703
72|6|72|7|h|1|-0.010465
72|7|72|8|h|1|-0.012636
72|8|72|9|h|1|-0.014152
72|9|72|10|h|1|-0.013809
72|10|72|11|h|1|-0.009939
72|11|72|12|h|1|-0.012763
72|12|72|13|h|1|-0.013487
72|13|72|14|h|1|-0.011281
72|14|72|15|h|1|-0.013782
72|15|72|16|h|1|-0.013361
72|16|72|17|h|1|-0.014688
72|17|72|18|h|1|-0.012141
72|18|72|19|h|1|-0.011827
72|19|72|20|h|1|-0.012139
72|20|72|21|h|1|-0.011771
72|21|72|22|h|1|-0.013532
72|22|72|23|h|1|-0.010983
72|23|72|24|h|1|-0.013073
72|24|72|25|h|1|-0.01225
72|25|72|26|h|1|-0.012621
72|26|72|27|h|1|-0.010658
72|27|72|28|h|1|-0.011861
72|28|72|29|h|1|-0.012574
72|29|72|30|h|1|-0.014613
72|30|72|31|h|1|-0.014616
72|31|72|32|h|1|-0.01336
72|32|72|33|h|1|-0.011161
72|33|72|34|h|1|-0.011157
72|34|72|35|h|1|-0.012223
72|35|72|36|h|1|-0.009867
72|36|72|37|h|1|-0.014001
72|37|72|38|h|1|-0.010675
72|38|72|39|h|1|-0.011431
72|39|72|40|h|1|-0.014685
72|40|72|41|h|1|-0.010156
72|41|72|42|h|1|-0.012191
72|42|72|43|h|1|-0.01393
72|43|72|44|h|1|-0.010612
72|44|72|45|h|1|-0.010155
72|45|72|46|h|1|-0.012718
72|46|72|47|h|1|-0.012799
72|47|72|48|h|1|-0.011251
72|48|72|49|h|1|-0.011254
72|49|72|50|h|1|-0.014211
72|50|72|51|h|1|-0.014099
72|51|72|52|h|1|-0.013009
72|52|72|1|h|1|-0.011243
72|1|198|6|d|5|-0.011722
72|1|198|6|g|5|0.350662
72|2|198|7|d|5|-0.014346
72|2|198|7|g|5|0.483424
72|3|198|8|d|5|-0.016959
72|3|198|8|g|5|0.506342
72|4|198|9|d|5|-0.013908
72|4|198|9|g|5|0.426804
72|5|198|10|d|5|-0.015463
72|5|198|10|g|5|0.389991
72|6|198|11|d|5|-0.016272
72|6|198|11|g|5|0.471902
72|7|198|12|d|5|-0.014956
72|7|198|12|g|5|0.41279
72|8|198|13|d|5|-0.01651
72|8|198|13|g|5|0.326723
72|9|198|14|d|5|-0.011678
72|9|198|14|g|5|0.353353
72|10|198|15|d|5|-0.013916
72|10|198|15|g|5|0.450591
72|11|198|16|d|5|-0.016847
72|11|198|16|g|5|0.497102
72|12|198|17|d|5|-0.01606
72|12|198|17|g|5|0.421304
72|13|198|18|d|5|-0.011798
72|13|198|18|g|5|0.453152
72|14|198|19|d|5|-0.012294
72|14|198|19|g|5|0.34032
72|15|198|20|d|5|-0.014426
72|15|198|20|g|5|0.353407
72|16|198|21|d|5|-0.012326
72|16|198|21|g|5|0.397874
72|17|198|22|d|5|-0.015261
72|17|198|22|g|5|0.504913
72|18|198|23|d|5|-0.01178
72|18|198|23|g|5|0.52526
72|19|198|24|d|5|-0.013559
72|19|198|24|g|5|0.462005
72|20|198|25|d|5|-0.014524
72|20|198|25|g|5|0.359761
72|21|198|26|d|5|-0.015623
72|21|198|26|g|5|0.3566
72|22|198|27|d|5|-0.012533
72|22|198|27|g|5|0.436752
72|23|198|28|d|5|-0.016734
72|23|198|28|g|5|0.427639
72|24|198|29|d|5|-0.012323
72|24|198|29|g|5|0.427606
72|25|198|30|d|5|-0.011696
72|25|198|30|g|5|0.479031
72|26|198|31|d|5|-0.015471
72|26|198|31|g|5|0.453103
72|27|198|32|d|5|-0.01409
72|27|198|32|g|5|0.437313
72|28|198|33|d|5|-0.015474
72|28|198|33|g|5|0.415668
72|29|198|34|d|5|-0.016909
72|29|198|34|g|5|0.344673
72|30|198|35|d|5|-0.011571
72|30|198|35|g|5|0.396359
72|31|198|36|d|5|-0.011911
72|31|198|36|g|5|0.40826
72|32|198|37|d|5|-0.013536
72|32|198|37|g|5|0.322847
72|33|198|38|d|5|-0.015102
72|33|198|38|g|5|0.431529
72|34|198|39|d|5|-0.016397
72|34|198|39|g|5|0.428001
72|35|198|40|d|5|-0.013133
72|35|198|40|g|5|0.400809
72|36|198|41|d|5|-0.012865
72|36|198|41|g|5|0.413096
72|37|198|42|d|5|-0.014449
72|37|198|42|g|5|0.32602
72|38|198|43|d|5|-0.012903
72|38|198|43|g|5|0.335344
72|39|198|44|d|5|-0.014741
72|39|198|44|g|5|0.439327
72|40|198|45|d|5|-0.014518
72|40|198|45|g|5|0.387438
72|41|198|46|d|5|-0.016298
72|41|198|46|g|5|0.354159
72|42|198|47|d|5|-0.016112
72|42|198|47|g|5|0.347642
72|43|198|48|d|5|-0.015247
72|43|198|48|g|5|0.369523
72|44|198|49|d|5|-0.014176
