p_i|t_i|p_j|t_j|key|tt|pf
72|1|72|2|h|1|-0.031214
72|2|72|3|h|1|-0.031292
72|3|72|4|h|1|-0.030901
72|4|72|5|h|1|-0.021219
72|5|72|6|h|1|-0.021027
72|6|72|7|h|1|-0.029555
72|7|72|8|h|1|-0.021
72|8|72|9|h|1|-0.024105
72|9|72|10|h|1|-0.021053
72|10|72|11|h|1|-0.025108
72|11|72|12|h|1|-0.021446
72|12|72|13|h|1|-0.023097
72|13|72|14|h|1|-0.027228
72|14|72|15|h|1|-0.028973
72|15|72|16|h|1|-0.031213
72|16|72|17|h|1|-0.031155
72|17|72|18|h|1|-0.030161
72|18|72|19|h|1|-0.022388
72|19|72|20|h|1|-0.031172
72|20|72|21|h|1|-0.026759
72|21|72|22|h|1|-0.028867
72|22|72|23|h|1|-0.024309
72|23|72|24|h|1|-0.022287
72|24|72|25|h|1|-0.02358
72|25|72|26|h|1|-0.025577
72|26|72|27|h|1|-0.025521
72|27|72|28|h|1|-0.022544
72|28|72|29|h|1|-0.027054
72|29|72|30|h|1|-0.021647
72|30|72|31|h|1|-0.030359
72|31|72|32|h|1|-0.030794
72|32|72|33|h|1|-0.022192
72|33|72|34|h|1|-0.02857
72|34|72|35|h|1|-0.027196
72|35|72|36|h|1|-0.021336
72|36|72|37|h|1|-0.030755
72|37|72|38|h|1|-0.024306
72|38|72|39|h|1|-0.030245
72|39|72|40|h|1|-0.030366
72|40|72|41|h|1|-0.030809
72|41|72|42|h|1|-0.03051
72|42|72|43|h|1|-0.021329
72|43|72|44|h|1|-0.021307
72|44|72|45|h|1|-0.021965
72|45|72|46|h|1|-0.030027
72|46|72|47|h|1|-0.023665
72|47|72|48|h|1|-0.028738
72|48|72|49|h|1|-0.025244
72|49|72|50|h|1|-0.02234
72|50|72|51|h|1|-0.025248
72|51|72|52|h|1|-0.022699
72|52|72|1|h|1|-0.028526
72|1|198|6|d|5|-0.02855
72|1|198|6|g|5|0.349159
72|2|198|7|d|5|-0.026738
72|2|198|7|g|5|0.430608
72|3|198|8|d|5|-0.030517
72|3|198|8|g|5|0.345856
72|4|198|9|d|5|-0.033343
72|4|198|9|g|5|0.422294
72|5|198|10|d|5|-0.027179
72|5|198|10|g|5|0.428761
72|6|198|11|d|5|-0.02897
72|6|198|11|g|5|0.3125
72|7|198|12|d|5|-0.024984
72|7|198|12|g|5|0.330852
72|8|198|13|d|5|-0.028931
72|8|198|13|g|5|0.406991
72|9|198|14|d|5|-0.025578
72|9|198|14|g|5|0.396853
72|10|198|15|d|5|-0.034003
72|10|198|15|g|5|0.379971
72|11|198|16|d|5|-0.029318
72|11|198|16|g|5|0.386679
72|12|198|17|d|5|-0.032516
72|12|198|17|g|5|0.351523
72|13|198|18|d|5|-0.032094
72|13|198|18|g|5|0.347929
72|14|198|19|d|5|-0.033497
72|14|198|19|g|5|0.446949
72|15|198|20|d|5|-0.024684
72|15|198|20|g|5|0.351578
72|16|198|21|d|5|-0.032447
72|16|198|21|g|5|0.476793
72|17|198|22|d|5|-0.029958
72|17|198|22|g|5|0.45938
72|18|198|23|d|5|-0.024594
72|18|198|23|g|5|0.397993
72|19|198|24|d|5|-0.026593
72|19|198|24|g|5|0.416637
72|20|198|25|d|5|-0.025706
72|20|198|25|g|5|0.426887
72|21|198|26|d|5|-0.03467
72|21|198|26|g|5|0.437906
72|22|198|27|d|5|-0.026659
72|22|198|27|g|5|0.373175
72|23|198|28|d|5|-0.024946
72|23|198|28|g|5|0.457116
72|24|198|29|d|5|-0.033601
72|24|198|29|g|5|0.470791
72|25|198|30|d|5|-0.03422
72|25|198|30|g|5|0.41102
72|26|198|31|d|5|-0.032537
72|26|198|31|g|5|0.33565
72|27|198|32|d|5|-0.028908
72|27|198|32|g|5|0.449923
72|28|198|33|d|5|-0.028402
72|28|198|33|g|5|0.43356
72|29|198|34|d|5|-0.029181
72|29|198|34|g|5|0.431065
72|30|198|35|d|5|-0.025796
72|30|198|35|g|5|0.331458
72|31|198|36|d|5|-0.033516
72|31|198|36|g|5|0.404967
72|32|198|37|d|5|-0.030813
72|32|198|37|g|5|0.403117
72|33|198|38|d|5|-0.0271
72|33|198|38|g|5|0.394458
72|34|198|39|d|5|-0.033106
72|34|198|39|g|5|0.334221
72|35|198|40|d|5|-0.033668
72|35|198|40|g|5|0.364413
72|36|198|41|d|5|-0.032909
72|36|198|41|g|5|0.327327
72|37|198|42|d|5|-0.028939
72|37|198|42|g|5|0.368773
72|38|198|43|d|5|-0.028461
72|38|198|43|g|5|0.339286
72|39|198|44|d|5|-0.028169
72|39|198|44|g|5|0.376963
72|40|198|45|d|5|-0.024828
72|40|198|45|g|5|0.38656
72|41|198|46|d|5|-0.025407
72|41|198|46|g|5|0.380499
72|42|198|47|d|5|-0.025592
72|42|198|47|g|5|0.306209
72|43|198|48|d|5|-0.034066
72|43|198|48|g|5|0.406233
72|44|198|49|d|5|-0.031813
72|44|198|49|g|5|0.408096
72|45|198|50|d|5|-0.032578
72|45|198|50|g|5|0.291012
72|46|198|51|d|5|-0.034062
72|46|198|51|g|5|0.403753
72|47|198|52|d|5|-0.028315
72|47|198|52|g|5|0.307932
72|48|198|1|d|5|-0.032436
72|48|198|1|g|5|0.387223
72|49|198|2|d|5|-0.0351
72|49|198|2|g|5|0.42244
72|50|198|3|d|5|-0.027951
72|50|198|3|g|5|0.303224
72|51|198|4|d|5|-0.029746
72|51|198|4|g|5|0.307114
72|52|198|5|d|5|-0.029868
72|52|198|5|g|5|0.401023
72|1|216|6|d|5|-0.033659
72|1|216|6|g|5|0.411735
72|2|216|7|d|5|-0.032624
72|2|216|7|g|5|0.450741
72|3|216|8|d|5|-0.027981
72|3|216|8|g|5|0.408488
72|4|216|9|d|5|-0.030796
72|4|216|9|g|5|0.327608
72|5|216|10|d|5|-0.025306
72|5|216|10|g|5|0.41177
72|6|216|11|d|5|-0.035556
72|6|216|11|g|5|0.423354
72|7|216|12|d|5|-0.027643
72|7|216|12|g|5|0.384528
72|8|216|13|d|5|-0.028256
72|8|216|13|g|5|0.350601
72|9|216|14|d|5|-0.034169
72|9|216|14|g|5|0.409841
72|10|216|15|d|5|-0.030159
72|10|216|15|g|5|0.484753
72|11|216|16|d|5|-0.035523
72|11|216|16|g|5|0.482342
72|12|216|17|d|5|-0.026342
72|12|216|17|g|5|0.4777
72|13|216|18|d|5|-0.027923
72|13|216|18|g|5|0.411541
72|14|216|19|d|5|-0.034261
72|14|216|19|g|5|0.417601
72|15|216|20|d|5|-0.026998
72|15|216|20|g|5|0.418673
72|16|216|21|d|5|-0.02611
72|16|216|21|g|5|0.4335
72|17|216|22|d|5|-0.032527
72|17|216|22|g|5|0.415448
72|18|216|23|d|5|-0.034954
72|18|216|23|g|5|0.409351
72|19|216|24|d|5|-0.026851
72|19|216|24|g|5|0.377413
72|20|216|25|d|5|-0.029722
72|20|216|25|g|5|0.472946
72|21|216|26|d|5|-0.031905
72|21|216|26|g|5|0.415934
72|22|216|27|d|5|-0.033174
72|22|216|27|g|5|0.456868
72|23|216|28|d|5|-0.033986
72|23|216|28|g|5|0.412354
72|24|216|29|d|5|-0.032091
72|24|216|29|g|5|0.467832
72|25|216|30|d|5|-0.025487
72|25|216|30|g|5|0.490469
72|26|216|31|d|5|-0.035337
72|26|216|31|g|5|0.466353
72|27|216|32|d|5|-0.030175
72|27|216|32|g|5|0.339921
72|28|216|33|d|5|-0.035783
72|28|216|33|g|5|0.335724
72|29|216|34|d|5|-0.032394
72|29|216|34|g|5|0.377802
72|30|216|35|d|5|-0.034714
72|30|216|35|g|5|0.469453
72|31|216|36|d|5|-0.029606
72|31|216|36|g|5|0.305461
72|32|216|37|d|5|-0.03357
72|32|216|37|g|5|0.440562
72|33|216|38|d|5|-0.028658
72|33|216|38|g|5|0.307308
72|34|216|39|d|5|-0.033853
72|34|216|39|g|5|0.425574
72|35|216|40|d|5|-0.027919
72|35|216|40|g|5|0.346555
72|36|216|41|d|5|-0.033226
72|36|216|41|g|5|0.356096
72|37|216|42|d|5|-0.03491
72|37|216|42|g|5|0.345627
72|38|216|43|d|5|-0.027178
72|38|216|43|g|5|0.406509
72|39|216|44|d|5|-0.029863
72|39|216|44|g|5|0.459474
72|40|216|45|d|5|-0.02801
72|40|216|45|g|5|0.280736
72|41|216|46|d|5|-0.025073
72|41|216|46|g|5|0.296534
72|42|216|47|d|5|-0.032622
72|42|216|47|g|5|0.294382
72|43|216|48|d|5|-0.034107
72|43|216|48|g|5|0.306809
72|44|216|49|d|5|-0.033291
72|44|216|49|g|5|0.397062
72|45|216|50|d|5|-0.028172
72|45|216|50|g|5|0.344696
72|46|216|51|d|5|-0.028029
72|46|216|51|g|5|0.312769
72|47|216|52|d|5|-0.034205
72|47|216|52|g|5|0.317454
72|48|216|1|d|5|-0.03356
72|48|216|1|g|5|0.376393
72|49|216|2|d|5|-0.025249
72|49|216|2|g|5|0.324428
72|50|216|3|d|5|-0.03117
72|50|216|3|g|5|0.3887
72|51|216|4|d|5|-0.032797
72|51|216|4|g|5|0.356009
72|52|216|5|d|5|-0.030765
72|52|216|5|g|5|0.380943
72|1|469|6|d|5|-0.035989
72|1|469|6|g|5|0.420523
72|2|469|7|d|5|-0.025319
72|2|469|7|g|5|0.397195
72|3|469|8|d|5|-0.036074
72|3|469|8|g|5|0.347196
72|4|469|9|d|5|-0.025112
72|4|469|9|g|5|0.442897
72|5|469|10|d|5|-0.026227
72|5|469|10|g|5|0.473361
72|6|469|11|d|5|-0.029728
72|6|469|11|g|5|0.326791
72|7|469|12|d|5|-0.031516
72|7|469|12|g|5|0.336122
72|8|469|13|d|5|-0.033136
72|8|469|13|g|5|0.343743
72|9|469|14|d|5|-0.03071
72|9|469|14|g|5|0.417149
72|10|469|15|d|5|-0.029855
72|10|469|15|g|5|0.448682
72|11|469|16|d|5|-0.026273
72|11|469|16|g|5|0.466668
72|12|469|17|d|5|-0.029246
72|12|469|17|g|5|0.440989
72|13|469|18|d|5|-0.025864
72|13|469|18|g|5|0.436963
72|14|469|19|d|5|-0.031986
72|14|469|19|g|5|0.416826
72|15|469|20|d|5|-0.02486
72|15|469|20|g|5|0.39468
72|16|469|21|d|5|-0.029798
72|16|469|21|g|5|0.466729
72|17|469|22|d|5|-0.035428
72|17|469|22|g|5|0.384754
72|18|469|23|d|5|-0.027579
72|18|469|23|g|5|0.481766
72|19|469|24|d|5|-0.026812
72|19|469|24|g|5|0.380593
72|20|469|25|d|5|-0.030574
72|20|469|25|g|5|0.403034
72|21|469|26|d|5|-0.027762
72|21|469|26|g|5|0.45606
72|22|469|27|d|5|-0.035104
72|22|469|27|g|5|0.379
72|23|469|28|d|5|-0.025579
72|23|469|28|g|5|0.408066
72|24|469|29|d|5|-0.03295
72|24|469|29|g|5|0.441074
72|25|469|30|d|5|-0.024887
72|25|469|30|g|5|0.392736
72|26|469|31|d|5|-0.028052
72|26|469|31|g|5|0.36757
72|27|469|32|d|5|-0.035919
72|27|469|32|g|5|0.409522
72|28|469|33|d|5|-0.025805
72|28|469|33|g|5|0.385822
72|29|469|34|d|5|-0.034518
72|29|469|34|g|5|0.409845
72|30|469|35|d|5|-0.033441
72|30|469|35|g|5|0.341765
72|31|469|36|d|5|-0.025287
72|31|469|36|g|5|0.417883
72|32|469|37|d|5|-0.025017
72|32|469|37|g|5|0.428285
72|33|469|38|d|5|-0.027113
72|33|469|38|g|5|0.398279
