p_o|p_d|t_1|t_2|demand
72|198|1|2|340.71
72|198|2|3|306.24
72|198|3|4|387.38
72|198|4|6|363.82
72|198|5|6|392.88
72|198|6|8|364.32
72|198|7|8|337.79
72|198|8|9|288.77
72|198|9|11|309.89
72|198|10|11|386.37
72|198|11|12|369.47
72|198|12|14|396.28
72|198|13|15|313.02
72|198|14|15|331.1
72|198|15|16|371.96
72|198|16|17|341.77
72|198|17|18|331.83
72|198|18|20|325.57
72|198|19|21|311.58
72|198|20|21|354.5
72|198|21|22|337.42
72|198|22|24|404.68
72|198|23|24|436.5
72|198|24|26|422.7
72|198|25|27|304.9
72|198|26|27|293.54
72|198|27|29|334.41
72|198|28|29|369.55
72|198|29|30|356.65
72|198|30|31|327.1
72|198|31|32|327.99
72|198|32|34|283.34
72|198|33|34|374.03
72|198|34|36|329.75
72|198|35|36|290.79
72|198|36|37|394.88
72|198|37|38|291.01
72|198|38|40|369.24
72|198|39|40|352.02
72|198|40|42|343.15
72|198|41|43|299.85
72|198|42|43|353.78
72|198|43|44|328.19
72|198|44|45|339.64
72|198|45|46|282.36
72|198|46|48|314.14
72|198|47|49|368.37
72|198|48|49|367.71
72|198|49|51|276.73
72|198|50|52|273.63
72|198|51|1|372.32
72|198|52|2|295.97
72|216|1|2|5.67
72|216|2|4|5.43
72|216|3|5|5.33
72|216|4|6|5.07
72|216|5|7|4.96
72|216|6|8|5.09
72|216|7|9|4.37
72|216|8|10|5.93
72|216|9|11|5.58
72|216|10|11|5.43
72|216|11|13|5.04
72|216|12|14|6.7
72|216|13|14|5.3
72|216|14|16|6.18
72|216|15|16|6.65
72|216|16|17|6.61
72|216|17|18|4.86
72|216|18|20|5.68
72|216|19|21|5.17
72|216|20|21|6.93
72|216|21|23|5.91
72|216|22|24|6.15
72|216|23|24|5.76
72|216|24|26|5.63
72|216|25|27|5.51
72|216|26|27|5.6
72|216|27|28|6.0
72|216|28|29|5.58
72|216|29|31|6.09
72|216|30|32|6.54
72|216|31|33|6.15
72|216|32|33|6.39
72|216|33|35|4.36
72|216|34|35|6.13
72|216|35|37|5.3
72|216|36|37|4.21
72|216|37|38|5.82
72|216|38|40|6.55
72|216|39|41|6.55
72|216|40|41|5.47
72|216|41|43|4.99
72|216|42|44|5.28
72|216|43|44|4.53
72|216|44|46|4.51
72|216|45|46|5.7
72|216|46|47|4.89
72|216|47|49|4.96
72|216|48|49|4.49
72|216|49|51|4.74
72|216|50|52|4.96
72|216|51|52|4.54
72|216|52|1|5.31
72|469|1|2|179.59
72|469|2|4|216.8
72|469|3|5|172.54
72|469|4|6|186.73
72|469|5|7|211.86
72|469|6|8|182.49
72|469|7|8|176.95
72|469|8|10|193.43
72|469|9|10|198.62
72|469|10|11|198.49
72|469|11|12|180.47
72|469|12|14|187.67
72|469|13|15|230.8
72|469|14|16|186.12
72|469|15|16|225.58
72|469|16|18|230.58
72|469|17|19|222.68
72|469|18|20|207.39
72|469|19|20|206.72
72|469|20|22|199.99
72|469|21|23|224.32
72|469|22|23|204.98
72|469|23|24|182.7
72|469|24|25|241.42
72|469|25|27|166.18
72|469|26|28|166.27
72|469|27|28|163.92
72|469|28|29|240.69
72|469|29|30|192.62
72|469|30|31|166.12
72|469|31|33|207.45
72|469|32|33|186.0
72|469|33|35|212.49
72|469|34|35|148.96
72|469|35|36|166.35
72|469|36|38|152.97
72|469|37|38|157.95
72|469|38|39|197.72
72|469|39|40|160.46
72|469|40|41|188.54
72|469|41|42|151.3
72|469|42|44|154.89
72|469|43|45|188.71
72|469|44|45|187.1
72|469|45|46|164.37
72|469|46|47|191.34
72|469|47|49|189.31
72|469|48|49|144.21
72|469|49|51|156.97
72|469|50|52|196.7
72|469|51|1|200.17
72|469|52|2|180.89
72|689|1|2|628.19
72|689|2|3|759.59
72|689|3|5|663.83
72|689|4|6|670.39
72|689|5|7|606.84
72|689|6|7|532.76
72|689|7|8|540.1
72|689|8|10|532.84
72|689|9|10|743.24
72|689|10|12|723.44
72|689|11|13|736.98
72|689|12|14|750.61
72|689|13|15|654.86
72|689|14|15|637.47
72|689|15|17|546.2
72|689|16|18|761.27
72|689|17|19|684.59
72|689|18|19|820.67
72|689|19|21|772.5
72|689|20|22|655.96
72|689|21|22|744.65
72|689|22|23|579.21
72|689|23|25|689.11
72|689|24|25|553.68
72|689|25|26|715.56
72|689|26|27|628.03
72|689|27|28|792.52
72|689|28|30|640.45
72|689|29|31|681.32
72|689|30|31|559.46
72|689|31|33|541.1
72|689|32|33|497.95
72|689|33|35|538.19
72|689|34|35|603.5
72|689|35|37|607.81
72|689|36|37|559.84
72|689|37|39|756.66
72|689|38|40|542.62
72|689|39|41|563.67
72|689|40|42|630.4
72|689|41|43|479.91
72|689|42|43|484.74
72|689|43|44|568.14
72|689|44|45|478.07
72|689|45|47|612.38
72|689|46|48|692.55
72|689|47|48|584.47
72|689|48|50|564.27
72|689|49|50|619.75
72|689|50|52|554.11
72|689|51|52|617.56
72|689|52|1|490.94
72|780|1|2|1011.15
72|780|2|3|946.24
72|780|3|5|984.33
72|780|4|6|1178.35
72|780|5|6|1139.04
72|780|6|7|925.69
72|780|7|9|1085.4
72|780|8|10|1004.56
72|780|9|10|1194.81
72|780|10|12|1225.86
72|780|11|12|989.06
72|780|12|13|1100.61
72|780|13|14|975.71
72|780|14|16|935.11
72|780|15|16|1201.2
72|780|16|17|1177.61
72|780|17|19|1231.46
72|780|18|20|932.51
72|780|19|20|955.43
72|780|20|22|890.54
72|780|21|22|822.89
72|780|22|23|816.43
72|780|23|25|869.99
72|780|24|26|956.14
72|780|25|26|1168.86
72|780|26|27|1105.47
72|780|27|28|915.39
72|780|28|30|852.78
72|780|29|31|853.76
72|780|30|31|1217.68
72|780|31|33|781.41
72|780|32|33|860.89
72|780|33|34|891.37
72|780|34|36|745.04
72|780|35|36|893.13
72|780|36|38|929.47
72|780|37|38|1011.82
72|780|38|40|1127.74
72|780|39|41|999.87
72|780|40|41|834.36
72|780|41|43|984.51
72|780|42|43|911.62
72|780|43|45|855.85
72|780|44|46|945.88
72|780|45|47|914.46
72|780|46|47|783.3
72|780|47|49|1018.98
72|780|48|50|1068.01
72|780|49|50|883.04
72|780|50|52|885.86
72|780|51|52|877.03
72|780|52|1|904.3
72|963|1|2|0.52
72|963|2|4|0.63
72|963|3|4|0.61
72|963|4|5|0.56
72|963|5|7|0.64
72|963|6|8|0.55
72|963|7|8|0.47
72|963|8|10|0.59
72|963|9|10|0.55
72|963|10|11|0.61
72|963|11|12|0.64
72|963|12|13|0.46
72|963|13|15|0.58
72|963|14|15|0.49
72|963|15|17|0.52
72|963|16|17|0.68
72|963|17|19|0.53
72|963|18|19|0.67
72|963|19|21|0.63
72|963|20|22|0.66
72|963|21|23|0.52
72|963|22|24|0.45
72|963|23|24|0.54
72|963|24|26|0.56
72|963|25|27|0.47
72|963|26|28|0.49
72|963|27|28|0.49
72|963|28|29|0.47
72|963|29|30|0.48
72|963|30|31|0.61
72|963|31|32|0.56
72|963|32|33|0.53
72|963|33|34|0.55
72|963|34|36|0.5
72|963|35|36|0.48
72|963|36|38|0.6
72|963|37|39|0.49
72|963|38|40|0.47
72|963|39|41|0.54
72|963|40|41|0.41
72|963|41|42|0.54
72|963|42|43|0.53
72|963|43|44|0.45
72|963|44|45|0.59
72|963|45|47|0.42
72|963|46|48|0.54
72|963|47|48|0.53
72|963|48|50|0.49
72|963|49|50|0.52
72|963|50|52|0.44
72|963|51|52|0.45
72|963|52|2|0.59
72|1056|1|2|272.14
72|1056|2|4|395.35
72|1056|3|5|330.12
72|1056|4|5|302.22
72|1056|5|6|335.74
72|1056|6|8|392.56
72|1056|7|9|369.67
72|1056|8|9|393.02
72|1056|9|11|306.03
72|1056|10|12|356.13
72|1056|11|12|311.25
72|1056|12|14|357.33
72|1056|13|15|291.73
72|1056|14|16|323.78
72|1056|15|17|385.27
72|1056|16|17|360.46
72|1056|17|18|310.28
72|1056|18|20|348.27
72|1056|19|20|416.03
72|1056|20|22|383.45
72|1056|21|23|308.62
72|1056|22|24|264.16
72|1056|23|25|377.25
72|1056|24|26|321.0
72|1056|25|27|363.91
72|1056|26|28|398.94
72|1056|27|28|383.46
72|1056|28|30|377.89
72|1056|29|31|359.97
72|1056|30|32|377.61
72|1056|31|33|267.83
72|1056|32|33|369.42
72|1056|33|34|284.88
72|1056|34|36|289.35
72|1056|35|37|281.17
72|1056|36|37|276.69
72|1056|37|38|337.37
72|1056|38|39|279.13
72|1056|39|41|375.75
72|1056|40|42|344.18
72|1056|41|43|245.57
72|1056|42|44|247.11
72|1056|43|45|332.1
72|1056|44|45|264.71
72|1056|45|47|242.46
72|1056|46|47|297.04
72|1056|47|48|274.34
72|1056|48|50|304.74
72|1056|49|51|337.16
72|1056|50|51|318.75
72|1056|51|52|348.1
72|1056|52|2|366.66
198|72|1|3|448.54
198|72|2|3|539.26
198|72|3|4|589.9
198|72|4|5|598.52
198|72|5|6|461.69
198|72|6|8|570.31
198|72|7|9|640.1
198|72|8|10|505.79
198|72|9|11|445.01
198|72|10|11|377.36
198|72|11|13|476.54
198|72|12|14|348.17
198|72|13|14|481.21
198|72|14|16|368.36
198|72|15|17|415.87
198|72|16|17|364.11
198|72|17|19|410.59
198|72|18|20|478.93
198|72|19|21|414.28
198|72|20|22|510.53
198|72|21|22|387.74
198|72|22|24|365.81
198|72|23|24|546.52
198|72|24|25|486.4
198|72|25|26|419.16
198|72|26|28|504.14
198|72|27|29|541.39
198|72|28|29|417.67
198|72|29|30|465.8
198|72|30|31|556.92
198|72|31|32|518.51
198|72|32|33|569.59
198|72|33|34|529.15
198|72|34|36|511.56
198|72|35|36|559.56
198|72|36|37|605.73
198|72|37|39|520.49
198|72|38|39|477.23
198|72|39|41|382.78
198|72|40|41|521.42
198|72|41|43|449.87
198|72|42|43|381.28
198|72|43|44|402.32
198|72|44|46|494.16
198|72|45|47|454.7
198|72|46|47|529.66
198|72|47|48|389.78
198|72|48|49|377.2
198|72|49|51|521.71
198|72|50|52|372.99
198|72|51|1|510.88
198|72|52|1|568.58
198|258|1|3|233.09
198|258|2|3|182.38
198|258|3|4|224.09
198|258|4|6|193.29
198|258|5|6|240.89
198|258|6|8|220.97
198|258|7|9|225.2
198|258|8|10|169.38
198|258|9|11|207.46
198|258|10|11|163.63
198|258|11|12|149.13
198|258|12|13|169.62
198|258|13|15|157.2
198|258|14|16|128.73
198|258|15|17|148.75
198|258|16|17|152.46
198|258|17|18|148.75
198|258|18|19|146.51
198|258|19|21|144.23
198|258|20|21|208.67
198|258|21|22|178.77
198|258|22|23|147.15
198|258|23|25|192.3
198|258|24|26|185.92
198|258|25|27|184.34
198|258|26|28|220.28
198|258|27|29|169.14
198|258|28|30|191.4
198|258|29|31|228.82
198|258|30|31|211.59
198|258|31|32|195.17
198|258|32|33|209.77
198|258|33|35|224.72
198|258|34|36|226.59
198|258|35|37|173.87
198|258|36|37|242.52
198|258|37|38|217.29
198|258|38|40|160.41
198|258|39|40|175.46
198|258|40|42|169.93
198|258|41|42|169.14
198|258|42|44|189.6
198|258|43|44|166.18
198|258|44|45|181.12
198|258|45|46|218.28
198|258|46|48|183.7
198|258|47|49|174.67
198|258|48|50|178.22
198|258|49|50|196.22
198|258|50|52|193.9
198|258|51|52|196.17
198|258|52|2|224.08
198|780|1|2|6031.93
198|780|2|4|6846.29
198|780|3|4|8120.31
198|780|4|5|7595.18
198|780|5|7|7306.0
198|780|6|8|8416.63
198|780|7|8|6113.42
198|780|8|9|6935.04
198|780|9|11|7807.75
198|780|10|11|6845.66
198|780|11|12|5098.62
198|780|12|14|6805.39
198|780|13|15|6823.76
198|780|14|15|5237.0
198|780|15|16|7324.69
198|780|16|17|5775.42
198|780|17|18|6492.36
198|780|18|20|4844.65
198|780|19|20|6166.3
198|780|20|22|4945.59
198|780|21|22|5224.69
198|780|22|23|6045.11
198|780|23|25|6362.61
198|780|24|26|6413.84
198|780|25|27|6647.8
198|780|26|28|6147.67
198|780|27|29|6072.86
198|780|28|30|6931.78
198|780|29|30|5437.28
198|780|30|31|5360.23
198|780|31|33|6512.58
198|780|32|34|6184.11
198|780|33|34|6363.98
198|780|34|36|4908.88
198|780|35|36|5932.35
198|780|36|38|6868.96
198|780|37|38|6329.34
198|780|38|39|6256.37
198|780|39|41|5334.98
198|780|40|41|6970.36
198|780|41|42|7082.04
198|780|42|44|7344.52
198|780|43|45|7488.86
198|780|44|46|6064.06
198|780|45|47|5316.53
198|780|46|47|6137.72
198|780|47|48|7162.7
198|780|48|50|5618.39
198|780|49|51|5780.25
198|780|50|51|7671.83
198|780|51|1|6690.5
198|780|52|1|6572.56
198|811|1|2|101.3
198|811|2|3|113.86
198|811|3|4|117.07
198|811|4|5|149.28
198|811|5|6|109.84
198|811|6|7|112.6
198|811|7|9|121.35
198|811|8|10|116.99
198|811|9|11|145.54
198|811|10|11|131.23
198|811|11|13|90.62
198|811|12|14|115.95
198|811|13|15|116.44
198|811|14|16|104.89
198|811|15|17|98.93
198|811|16|17|99.37
198|811|17|19|86.52
198|811|18|19|100.27
198|811|19|21|94.99
198|811|20|21|108.71
198|811|21|22|102.84
198|811|22|23|111.82
198|811|23|25|120.9
198|811|24|26|137.08
198|811|25|27|121.86
198|811|26|28|94.34
198|811|27|29|104.5
198|811|28|29|131.47
198|811|29|30|119.11
198|811|30|32|132.78
198|811|31|32|142.94
198|811|32|34|114.95
198|811|33|35|129.25
198|811|34|35|116.31
198|811|35|37|105.86
198|811|36|37|125.15
198|811|37|38|110.08
198|811|38|39|105.09
198|811|39|41|137.16
198|811|40|41|101.38
198|811|41|42|109.31
198|811|42|43|82.12
198|811|43|45|84.46
198|811|44|45|96.07
198|811|45|46|125.97
198|811|46|47|94.21
198|811|47|48|122.46
198|811|48|50|113.05
198|811|49|51|98.65
198|811|50|51|91.62
198|811|51|1|129.76
198|811|52|2|100.32
198|963|1|3|22075.96
198|963|2|4|25828.89
198|963|3|5|23979.27
198|963|4|6|19378.19
198|963|5|7|19640.34
198|963|6|8|24157.02
198|963|7|8|25478.92
198|963|8|9|25134.78
198|963|9|10|19732.38
198|963|10|11|21428.68
198|963|11|13|23584.04
198|963|12|13|21750.82
198|963|13|15|22690.88
198|963|14|16|21319.38
198|963|15|17|16959.56
198|963|16|17|19767.47
198|963|17|18|21385.52
198|963|18|20|22748.07
198|963|19|21|24410.46
198|963|20|22|22761.7
198|963|21|23|20841.57
198|963|22|23|22810.06
198|963|23|25|22684.28
198|963|24|25|24467.23
198|963|25|27|18931.61
198|963|26|28|24416.74
198|963|27|28|19158.46
198|963|28|29|17447.1
198|963|29|31|22202.53
198|963|30|31|23316.54
198|963|31|32|24413.05
198|963|32|34|19363.34
198|963|33|34|18899.8
198|963|34|35|21266.04
198|963|35|36|23317.46
198|963|36|37|18896.38
198|963|37|38|16688.84
198|963|38|40|17188.44
198|963|39|41|24296.74
198|963|40|42|22873.65
198|963|41|42|22834.56
198|963|42|44|22810.57
198|963|43|45|24183.12
198|963|44|45|18571.44
198|963|45|47|18167.57
198|963|46|48|19516.8
198|963|47|48|18969.75
198|963|48|50|17698.31
198|963|49|50|25677.25
198|963|50|52|18588.52
198|963|51|1|21044.98
198|963|52|2|22497.43
216|72|1|2|45.71
216|72|2|4|56.76
216|72|3|4|42.4
216|72|4|6|49.71
216|72|5|7|61.05
216|72|6|7|61.9
216|72|7|9|63.09
216|72|8|10|44.03
216|72|9|11|49.3
216|72|10|12|38.89
216|72|11|12|47.39
216|72|12|13|40.04
216|72|13|14|47.52
216|72|14|16|33.52
216|72|15|17|37.19
216|72|16|18|35.6
216|72|17|19|39.62
216|72|18|19|39.98
216|72|19|21|51.82
216|72|20|21|47.63
216|72|21|23|48.86
216|72|22|24|47.1
216|72|23|24|49.71
216|72|24|26|48.25
216|72|25|26|38.56
216|72|26|28|39.57
216|72|27|28|50.74
216|72|28|29|40.12
216|72|29|30|46.89
216|72|30|32|52.72
216|72|31|32|41.62
216|72|32|34|40.58
216|72|33|34|49.88
216|72|34|36|48.51
216|72|35|37|55.68
216|72|36|37|54.11
216|72|37|39|40.29
216|72|38|40|42.6
216|72|39|40|40.3
216|72|40|42|47.56
216|72|41|42|36.71
216|72|42|43|39.62
216|72|43|45|38.15
216|72|44|46|39.5
216|72|45|47|49.5
216|72|46|48|49.52
216|72|47|48|35.24
216|72|48|50|40.1
216|72|49|50|46.58
216|72|50|51|54.26
216|72|51|1|56.75
216|72|52|1|38.73
216|258|1|3|156.05
216|258|2|4|191.42
216|258|3|5|135.75
216|258|4|6|135.26
216|258|5|7|151.4
216|258|6|7|154.48
216|258|7|8|186.63
216|258|8|9|175.35
216|258|9|10|161.48
216|258|10|11|129.53
216|258|11|13|134.85
216|258|12|13|133.51
216|258|13|15|132.62
216|258|14|15|93.4
216|258|15|16|123.96
216|258|16|17|102.27
216|258|17|18|122.12
216|258|18|20|112.84
216|258|19|20|169.36
216|258|20|21|165.72
216|258|21|23|110.36
216|258|22|24|145.92
216|258|23|24|174.24
216|258|24|26|135.01
216|258|25|26|140.29
216|258|26|27|137.28
216|258|27|29|125.79
216|258|28|29|149.88
216|258|29|30|126.0
216|258|30|32|173.42
216|258|31|33|171.67
216|258|32|34|168.08
216|258|33|35|167.44
216|258|34|35|173.1
216|258|35|36|156.76
216|258|36|38|152.57
216|258|37|38|127.98
216|258|38|40|149.71
216|258|39|41|153.65
216|258|40|41|150.32
216|258|41|42|117.78
216|258|42|43|144.34
216|258|43|45|103.87
216|258|44|45|130.63
216|258|45|47|146.86
216|258|46|47|126.65
216|258|47|48|158.61
216|258|48|50|144.56
216|258|49|50|180.48
216|258|50|51|147.36
216|258|51|1|167.97
216|258|52|1|174.02
216|780|1|2|1057.88
216|780|2|3|809.6
216|780|3|5|1128.85
216|780|4|6|1120.65
216|780|5|7|942.94
216|780|6|8|1010.61
216|780|7|8|972.67
216|780|8|10|1177.45
216|780|9|10|829.97
216|780|10|12|712.75
216|780|11|13|765.01
216|780|12|13|794.2
216|780|13|15|841.23
216|780|14|16|929.61
216|780|15|16|762.53
216|780|16|17|850.11
216|780|17|19|786.29
216|780|18|20|793.11
216|780|19|21|747.6
216|780|20|22|704.92
216|780|21|22|736.51
216|780|22|23|976.16
216|780|23|24|819.69
216|780|24|26|805.29
216|780|25|26|867.96
216|780|26|27|931.78
216|780|27|28|1058.9
216|780|28|29|1031.27
216|780|29|30|662.98
